# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
proc,module,kind,sp_offset,type,name
combatManager::compute_fire_shield_damage,ai.obj,param,sp+0x40,0x64AB,target
combatManager::compute_fire_shield_damage,ai.obj,param,sp+0x44,T_LONG(0012),target_hits
simulate_simple_attack,ai.obj,param,sp+0x2c,0x64C0,current_army
simulate_simple_attack,ai.obj,param,sp+0x30,0x64C0,target
simulate_simple_attack,ai.obj,param,sp+0x34,T_LONG(0012),distance
simulate_simple_attack,ai.obj,param,sp+0x38,T_UCHAR(0020),ranged
simulate_simple_attack,ai.obj,param,sp+0x3c,T_UCHAR(0020),breath_attack
combatManager::simulate_melee_attack,ai.obj,param,sp+0x34,0x66CB,this
combatManager::simulate_melee_attack,ai.obj,param,sp+0x38,0x64C0,current_army
combatManager::simulate_melee_attack,ai.obj,param,sp+0x3c,T_LONG(0012),hex
combatManager::simulate_melee_attack,ai.obj,param,sp+0x40,0x64C0,target
combatManager::simulate_melee_attack,ai.obj,param,sp+0x44,T_LONG(0012),enemy_hex
combatManager::simulate_melee_attack,ai.obj,param,sp+0x48,T_LONG(0012),our_group
combatManager::simulate_melee_attack,ai.obj,local,sp+0x14,T_LONG(0012),directions
combatManager::simulate_melee_attack,ai.obj,param,sp+0x34,0x66CB,this
combatManager::simulate_melee_attack,ai.obj,param,sp+0x38,0x64C0,current_army
combatManager::simulate_melee_attack,ai.obj,param,sp+0x3c,0x64C0,target
combatManager::simulate_melee_attack,ai.obj,param,sp+0x40,T_LONG(0012),our_group
combatManager::simulate_actions,ai.obj,param,sp+0x58,0x66CB,this
combatManager::simulate_actions,ai.obj,param,sp+0x5c,0x64E3,list
combatManager::simulate_actions,ai.obj,param,sp+0x60,T_LONG(0012),i
combatManager::simulate_actions,ai.obj,param,sp+0x64,T_LONG(0012),our_group
combatManager::simulate_actions,ai.obj,local,sp+0x14,0x66E9,estimate
combatManager::simulate_combat,ai.obj,param,fp+0x24,0x66CB,this
combatManager::simulate_combat,ai.obj,param,fp+0x28,T_LONG(0012),our_group
combatManager::simulate_combat,ai.obj,param,fp+0x2c,T_UCHAR(0020),checking_surrender
combatManager::simulate_combat,ai.obj,local,sp+0x14,0x64E4,list
combatManager::find_AI_targets,ai.obj,param,fp+0x0,0x66CB,this
combatManager::find_AI_targets,ai.obj,param,fp+0x4,T_LONG(0012),our_group
combatManager::find_AI_targets,ai.obj,param,fp+0x8,0x64AB,current_army
combatManager::find_AI_targets,ai.obj,param,fp+0xc,T_UCHAR(0020),melee_only
combatManager::find_AI_targets,ai.obj,param,fp+0x10,0x6703,data
combatManager::find_AI_targets,ai.obj,param,fp+0x14,0x65FD,search_array
combatManager::find_AI_targets,ai.obj,local,sp+0x18,T_LONG(0012),i
combatManager::find_AI_targets,ai.obj,local,sp+0x1c,T_LONG(0012),j
combatManager::find_AI_targets,ai.obj,local,sp+0x18,T_LONG(0012),enemy_group
combatManager::DoSpellAI,ai.obj,param,sp+0x430,0x66CB,this
combatManager::DoSpellAI,ai.obj,local,sp+0x10,0x59A4,spellcaster
type_spellvalue::set_stack_value,ai.obj,param,sp+0x0,0x67F3,this
type_spellvalue::set_stack_value,ai.obj,param,sp+0x4,T_LONG(0012),arg
army::can_cast_resurrect,ai.obj,param,sp+0x0,0x64BE,this
army::OffsetToFront,ai.obj,param,sp+0x0,0x64BE,this
army::OffsetToFront,ai.obj,param,sp+0x4,T_INT4(0074),direction
army::clear_AI_values,ai.obj,param,sp+0x0,0x64B1,this
army::Is,ai.obj,param,sp+0x0,0x64BE,this
army::Is,ai.obj,param,sp+0x4,T_UINT4(0075),attribute
army::get_AI_expected_damage,ai.obj,param,sp+0x0,0x64BE,this
army::get_AI_target,ai.obj,param,sp+0x0,0x64BE,this
army::get_AI_target_value,ai.obj,param,sp+0x0,0x64BE,this
army::get_AI_target_time,ai.obj,param,sp+0x18,0x64BE,this
army::get_AI_possible_targets,ai.obj,param,sp+0x0,0x64BE,this
army::get_owning_side,ai.obj,param,sp+0x0,0x64BE,this
army::get_controlling_side,ai.obj,param,sp+0x14,0x64BE,this
army::get_spell_time,ai.obj,param,sp+0x0,0x64BE,this
army::get_spell_time,ai.obj,param,sp+0x4,0x1B61,spell
army::IsActive,ai.obj,param,sp+0x0,0x64BE,this
army::IsIncapacitated,ai.obj,param,sp+0x0,0x64BE,this
army::can_retaliate,ai.obj,param,sp+0x18,0x64BE,this
army::can_retaliate,ai.obj,param,sp+0x1c,0x64B3,attacker
army::cannot_attack,ai.obj,param,sp+0x18,0x64BE,this
army::get_adjacent_hex,ai.obj,param,sp+0x14,0x64BE,this
army::get_adjacent_hex,ai.obj,param,sp+0x18,T_LONG(0012),direction
hero::get_artifact,ai.obj,param,sp+0x0,0x63A6,this
hero::get_artifact,ai.obj,param,sp+0x4,0x1EA0,slot
hero::get_backpack,ai.obj,param,sp+0x0,0x63A6,this
hero::get_backpack,ai.obj,param,sp+0x4,T_LONG(0012),slot
combatManager::TWallTarget::get_blocked_hex,ai.obj,param,sp+0x0,0x4319,this
combatManager::ValidHex,ai.obj,param,sp+0x0,T_INT4(0074),iHex
combatManager::get_wall_strength,ai.obj,param,sp+0x0,0x66D7,this
combatManager::get_wall_strength,ai.obj,param,sp+0x4,0x204C,target
combatManager::get_current_army,ai.obj,param,sp+0x0,0x66CB,this
combatManager::is_in_second_phase,ai.obj,param,sp+0x0,0x66D7,this
combatManager::GridY,ai.obj,param,sp+0x14,T_INT4(0074),index
combatManager::GridX,ai.obj,param,sp+0x14,T_INT4(0074),index
combatManager::InInvisibleColumn,ai.obj,param,sp+0x18,T_INT4(0074),index
combatManager::GetObstacle,ai.obj,param,sp+0x14,0x66CB,this
combatManager::GetObstacle,ai.obj,param,sp+0x18,T_INT4(0074),index
type_AI_combat_parameters::get_enemy_group,ai.obj,param,sp+0x0,0x66F0,this
type_AI_combat_parameters::get_group,ai.obj,param,sp+0x0,0x66F0,this
type_AI_attack_hex_chooser::get_attack_time,ai.obj,param,sp+0x0,0x687B,this
type_AI_attack_hex_chooser::get_best_hex,ai.obj,param,sp+0x0,0x687B,this
type_AI_attack_hex_chooser::get_hex_value,ai.obj,param,sp+0x0,0x687B,this
searchArray::get_hex,ai.obj,param,sp+0x0,0x65D7,this
searchArray::get_hex,ai.obj,param,sp+0x4,T_LONG(0012),x
searchArray::get_step_cell,ai.obj,param,sp+0x14,0x65D7,this
searchArray::get_step_cell,ai.obj,param,sp+0x18,T_LONG(0012),i
searchArray::is_moat,ai.obj,param,sp+0x0,0x65D7,this
searchArray::is_moat,ai.obj,param,sp+0x4,T_SHORT(0011),index
func_moves_before::operator(),ai.obj,param,sp+0x0,0x6885,this
func_moves_before::operator(),ai.obj,param,sp+0x4,0x64AB,first
func_moves_before::operator(),ai.obj,param,sp+0x8,0x64AB,second
type_spellvalue::~type_spellvalue,ai.obj,param,sp+0x14,0x67F3,this
army::~army,ai.obj,param,sp+0x18,0x64B1,this
"std::vector<type_creature_value,std::allocator<type_creature_value> >::~vector<type_creature_value,std::allocator<type_creature_value> >",ai.obj,param,sp+0x18,0x67C9,this
"std::deque<enum SpellID,std::allocator<enum SpellID>,0>::~deque<enum SpellID,std::allocator<enum SpellID>,0>",ai.obj,param,fp+0x0,0x4971,this
"std::vector<army *,std::allocator<army *> >::begin",ai.obj,param,sp+0x0,0x6528,this
"std::vector<army *,std::allocator<army *> >::end",ai.obj,param,sp+0x0,0x6528,this
"std::vector<army *,std::allocator<army *> >::size",ai.obj,param,sp+0x0,0x6525,this
"std::vector<army *,std::allocator<army *> >::operator[]",ai.obj,param,sp+0x18,0x6528,this
"std::vector<army *,std::allocator<army *> >::operator[]",ai.obj,param,sp+0x1c,T_UINT4(0075),__n
"std::vector<army *,std::allocator<army *> >::vector<army *,std::allocator<army *> >",ai.obj,param,sp+0x18,0x6528,this
"std::vector<army *,std::allocator<army *> >::vector<army *,std::allocator<army *> >",ai.obj,param,sp+0x1c,0x6509,__a
"std::vector<army *,std::allocator<army *> >::~vector<army *,std::allocator<army *> >",ai.obj,param,sp+0x18,0x6528,this
"std::vector<army *,std::allocator<army *> >::push_back",ai.obj,param,sp+0x18,0x6528,this
"std::vector<army *,std::allocator<army *> >::push_back",ai.obj,param,sp+0x1c,0x64ED,__x
std::allocator<army *>::allocator<army *>,ai.obj,param,sp+0x0,0x64EF,this
"std::vector<combatManager::TObstacle,std::allocator<combatManager::TObstacle> >::operator[]",ai.obj,param,sp+0x18,0x62BE,this
"std::vector<combatManager::TObstacle,std::allocator<combatManager::TObstacle> >::operator[]",ai.obj,param,sp+0x1c,T_UINT4(0075),__n
"std::vector<long,std::allocator<long> >::size",ai.obj,param,sp+0x0,0x663A,this
"std::vector<long,std::allocator<long> >::operator[]",ai.obj,param,sp+0x18,0x663D,this
"std::vector<long,std::allocator<long> >::operator[]",ai.obj,param,sp+0x1c,T_UINT4(0075),__n
"std::vector<long,std::allocator<long> >::vector<long,std::allocator<long> >",ai.obj,param,sp+0x18,0x663D,this
"std::vector<long,std::allocator<long> >::vector<long,std::allocator<long> >",ai.obj,param,sp+0x1c,0x6612,__a
"std::vector<long,std::allocator<long> >::~vector<long,std::allocator<long> >",ai.obj,param,sp+0x18,0x663D,this
"std::vector<long,std::allocator<long> >::push_back",ai.obj,param,sp+0x18,0x663D,this
"std::vector<long,std::allocator<long> >::push_back",ai.obj,param,sp+0x1c,0x1F6E,__x
"std::vector<long,std::allocator<long> >::clear",ai.obj,param,sp+0x1c,0x663D,this
std::allocator<long>::allocator<long>,ai.obj,param,sp+0x0,0x6605,this
"std::_Vector_base<type_creature_value,std::allocator<type_creature_value> >::~_Vector_base<type_creature_value,std::allocator<type_creature_value> >",ai.obj,param,sp+0x1c,0x5C25,this
"std::_Deque_iterator<enum SpellID,std::_Nonconst_traits<enum SpellID>,std::_Buf_size_traits<enum SpellID,0> >::_Deque_iterator<enum SpellID,std::_Nonconst_traits<enum SpellID>,std::_Buf_size_traits<enum SpellID,0> >",ai.obj,param,sp+0x0,0x38BB,this
"std::_Deque_iterator<enum SpellID,std::_Nonconst_traits<enum SpellID>,std::_Buf_size_traits<enum SpellID,0> >::_Deque_iterator<enum SpellID,std::_Nonconst_traits<enum SpellID>,std::_Buf_size_traits<enum SpellID,0> >",ai.obj,param,sp+0x4,0x38BD,__x
"std::_Vector_base<army *,std::allocator<army *> >::_Vector_base<army *,std::allocator<army *> >",ai.obj,param,sp+0x1c,0x6503,this
"std::_Vector_base<army *,std::allocator<army *> >::_Vector_base<army *,std::allocator<army *> >",ai.obj,param,sp+0x20,0x6509,__a
"std::_Vector_base<army *,std::allocator<army *> >::~_Vector_base<army *,std::allocator<army *> >",ai.obj,param,sp+0x18,0x6503,this
"std::vector<combatManager::TObstacle,std::allocator<combatManager::TObstacle> >::begin",ai.obj,param,sp+0x0,0x62BE,this
"std::vector<long,std::allocator<long> >::begin",ai.obj,param,sp+0x0,0x663D,this
"std::vector<long,std::allocator<long> >::end",ai.obj,param,sp+0x0,0x663D,this
"std::vector<long,std::allocator<long> >::erase",ai.obj,param,sp+0x20,0x663D,this
"std::vector<long,std::allocator<long> >::erase",ai.obj,param,sp+0x24,T_32PLONG(0412),__first
"std::vector<long,std::allocator<long> >::erase",ai.obj,param,sp+0x28,T_32PLONG(0412),__last
"std::_Vector_base<long,std::allocator<long> >::_Vector_base<long,std::allocator<long> >",ai.obj,param,sp+0x1c,0x662B,this
"std::_Vector_base<long,std::allocator<long> >::_Vector_base<long,std::allocator<long> >",ai.obj,param,sp+0x20,0x6612,__a
"std::_Vector_base<long,std::allocator<long> >::~_Vector_base<long,std::allocator<long> >",ai.obj,param,sp+0x18,0x662B,this
"std::_STL_alloc_proxy<type_creature_value *,type_creature_value,std::allocator<type_creature_value> >::~_STL_alloc_proxy<type_creature_value *,type_creature_value,std::allocator<type_creature_value> >",ai.obj,param,sp+0x14,0x5C47,this
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::~_STL_alloc_proxy<army * *,army *,std::allocator<army *> >",ai.obj,param,sp+0x14,0x6511,this
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::~_STL_alloc_proxy<long *,long,std::allocator<long> >",ai.obj,param,sp+0x14,0x661A,this
"std::_STL_alloc_proxy<type_creature_value *,type_creature_value,std::allocator<type_creature_value> >::deallocate",ai.obj,param,sp+0x1c,0x5C47,this
"std::_STL_alloc_proxy<type_creature_value *,type_creature_value,std::allocator<type_creature_value> >::deallocate",ai.obj,param,sp+0x20,0x67B9,__p
"std::_STL_alloc_proxy<type_creature_value *,type_creature_value,std::allocator<type_creature_value> >::deallocate",ai.obj,param,sp+0x24,T_UINT4(0075),__n
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >",ai.obj,param,sp+0x0,0x6511,this
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >",ai.obj,param,sp+0x4,0x6509,__a
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >",ai.obj,param,sp+0x8,0x6513,__p
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::deallocate",ai.obj,param,sp+0x1c,0x6511,this
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::deallocate",ai.obj,param,sp+0x20,0x64EA,__p
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::deallocate",ai.obj,param,sp+0x24,T_UINT4(0075),__n
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::_STL_alloc_proxy<long *,long,std::allocator<long> >",ai.obj,param,sp+0x0,0x661A,this
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::_STL_alloc_proxy<long *,long,std::allocator<long> >",ai.obj,param,sp+0x4,0x6612,__a
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::_STL_alloc_proxy<long *,long,std::allocator<long> >",ai.obj,param,sp+0x8,0x3D52,__p
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::deallocate",ai.obj,param,sp+0x1c,0x661A,this
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::deallocate",ai.obj,param,sp+0x20,T_32PLONG(0412),__p
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::deallocate",ai.obj,param,sp+0x24,T_UINT4(0075),__n
std::allocator<type_creature_value>::deallocate,ai.obj,param,sp+0x14,0x67B9,__p
std::allocator<type_creature_value>::deallocate,ai.obj,param,sp+0x18,T_UINT4(0075),__n
std::allocator<enum SpellID>::deallocate,ai.obj,param,sp+0x14,0x2085,__p
std::allocator<enum SpellID>::deallocate,ai.obj,param,sp+0x18,T_UINT4(0075),__n
std::allocator<army *>::deallocate,ai.obj,param,sp+0x14,0x64EA,__p
std::allocator<army *>::deallocate,ai.obj,param,sp+0x18,T_UINT4(0075),__n
std::allocator<long>::deallocate,ai.obj,param,sp+0x14,T_32PLONG(0412),__p
std::allocator<long>::deallocate,ai.obj,param,sp+0x18,T_UINT4(0075),__n
"std::_Deque_base<enum SpellID,std::allocator<enum SpellID>,0>::~_Deque_base<enum SpellID,std::allocator<enum SpellID>,0>",ai.obj,param,sp+0x18,0x38FB,this
"std::vector<army *,std::allocator<army *> >::_M_insert_overflow",ai.obj,param,sp+0x30,0x6528,this
"std::vector<army *,std::allocator<army *> >::_M_insert_overflow",ai.obj,param,sp+0x34,0x64EA,__position
"std::vector<army *,std::allocator<army *> >::_M_insert_overflow",ai.obj,param,sp+0x38,0x64ED,__x
"std::vector<army *,std::allocator<army *> >::_M_insert_overflow",ai.obj,param,sp+0x3c,T_UINT4(0075),__fill_len
"std::vector<army *,std::allocator<army *> >::_M_insert_overflow",ai.obj,local,sp+0x10,0x1080,__old_size
"std::vector<long,std::allocator<long> >::_M_insert_overflow",ai.obj,param,sp+0x30,0x663D,this
"std::vector<long,std::allocator<long> >::_M_insert_overflow",ai.obj,param,sp+0x34,T_32PLONG(0412),__position
"std::vector<long,std::allocator<long> >::_M_insert_overflow",ai.obj,param,sp+0x38,0x1F6E,__x
"std::vector<long,std::allocator<long> >::_M_insert_overflow",ai.obj,param,sp+0x3c,T_UINT4(0075),__fill_len
"std::vector<long,std::allocator<long> >::_M_insert_overflow",ai.obj,local,sp+0x10,0x1080,__old_size
std::sort,ai.obj,param,sp+0x28,0x64EA,__first
std::sort,ai.obj,param,sp+0x2c,0x64EA,__last
std::sort,ai.obj,param,sp+0x30,0x6883,__comp
std::swap,ai.obj,param,sp+0x0,0x64EC,__a
std::swap,ai.obj,param,sp+0x4,0x64EC,__b
std::destroy,ai.obj,param,sp+0x1c,0x67B9,__first
std::destroy,ai.obj,param,sp+0x20,0x67B9,__last
std::destroy,ai.obj,param,fp+0xc,0x38B7,__first
std::destroy,ai.obj,param,fp+0x1c,0x38B7,__last
std::destroy,ai.obj,param,sp+0x1c,0x64EA,__first
std::destroy,ai.obj,param,sp+0x20,0x64EA,__last
std::construct,ai.obj,param,sp+0x18,0x64EA,__p
std::construct,ai.obj,param,sp+0x1c,0x64ED,__value
std::destroy,ai.obj,param,sp+0x1c,T_32PLONG(0412),__first
std::destroy,ai.obj,param,sp+0x20,T_32PLONG(0412),__last
std::construct,ai.obj,param,sp+0x18,T_32PLONG(0412),__p
std::construct,ai.obj,param,sp+0x1c,0x1F6E,__value
std::copy,ai.obj,param,sp+0x30,T_32PLONG(0412),__first
std::copy,ai.obj,param,sp+0x34,T_32PLONG(0412),__last
std::copy,ai.obj,param,sp+0x38,T_32PLONG(0412),__result
std::__stl_alloc_rebind,ai.obj,param,sp+0x0,0x688F,__a
std::__stl_alloc_rebind,ai.obj,param,sp+0x4,0x67BA,__formal
std::__stl_alloc_rebind,ai.obj,param,sp+0x0,0x6892,__a
std::__stl_alloc_rebind,ai.obj,param,sp+0x4,0x64EB,__formal
std::__stl_alloc_rebind,ai.obj,param,sp+0x0,0x5761,__a
std::__stl_alloc_rebind,ai.obj,param,sp+0x4,0x2EDD,__formal
std::__stl_alloc_rebind,ai.obj,param,sp+0x0,0x6897,__a
std::__stl_alloc_rebind,ai.obj,param,sp+0x4,0x1F6D,__formal
"std::_STL_alloc_proxy<enum SpellID * *,enum SpellID *,std::allocator<enum SpellID> >::~_STL_alloc_proxy<enum SpellID * *,enum SpellID *,std::allocator<enum SpellID> >",ai.obj,param,sp+0x14,0x38D8,this
"std::_STL_alloc_proxy<unsigned int,enum SpellID,std::allocator<enum SpellID> >::~_STL_alloc_proxy<unsigned int,enum SpellID,std::allocator<enum SpellID> >",ai.obj,param,sp+0x14,0x38EA,this
"std::_STL_alloc_proxy<enum SpellID * *,enum SpellID *,std::allocator<enum SpellID> >::deallocate",ai.obj,param,sp+0x1c,0x38D8,this
"std::_STL_alloc_proxy<enum SpellID * *,enum SpellID *,std::allocator<enum SpellID> >::deallocate",ai.obj,param,sp+0x20,0x38A6,__p
"std::_STL_alloc_proxy<enum SpellID * *,enum SpellID *,std::allocator<enum SpellID> >::deallocate",ai.obj,param,sp+0x24,T_UINT4(0075),__n
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::allocate",ai.obj,param,sp+0x18,0x6511,this
"std::_STL_alloc_proxy<army * *,army *,std::allocator<army *> >::allocate",ai.obj,param,sp+0x1c,T_UINT4(0075),__n
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::allocate",ai.obj,param,sp+0x18,0x661A,this
"std::_STL_alloc_proxy<long *,long,std::allocator<long> >::allocate",ai.obj,param,sp+0x1c,T_UINT4(0075),__n
std::allocator<army *>::allocate,ai.obj,param,sp+0x14,0x64F6,this
std::allocator<army *>::allocate,ai.obj,param,sp+0x18,T_UINT4(0075),__n
std::allocator<army *>::allocate,ai.obj,param,sp+0x1c,0x117B,__formal
std::allocator<long>::allocate,ai.obj,param,sp+0x14,0x660A,this
std::allocator<long>::allocate,ai.obj,param,sp+0x18,T_UINT4(0075),__n
std::allocator<long>::allocate,ai.obj,param,sp+0x1c,0x117B,__formal
std::allocator<enum SpellID *>::deallocate,ai.obj,param,sp+0x14,0x38A6,__p
std::allocator<enum SpellID *>::deallocate,ai.obj,param,sp+0x18,T_UINT4(0075),__n
"std::_Deque_base<enum SpellID,std::allocator<enum SpellID>,0>::_M_destroy_nodes",ai.obj,param,sp+0x20,0x38FB,this
"std::_Deque_base<enum SpellID,std::allocator<enum SpellID>,0>::_M_destroy_nodes",ai.obj,param,sp+0x24,0x38A6,__nstart
"std::_Deque_base<enum SpellID,std::allocator<enum SpellID>,0>::_M_destroy_nodes",ai.obj,param,sp+0x28,0x38A6,__nfinish
std::uninitialized_copy,ai.obj,param,sp+0x20,0x64EA,__first
std::uninitialized_copy,ai.obj,param,sp+0x24,0x64EA,__last
std::uninitialized_copy,ai.obj,param,sp+0x28,0x64EA,__result
std::uninitialized_fill_n,ai.obj,param,sp+0x20,0x64EA,__first
std::uninitialized_fill_n,ai.obj,param,sp+0x24,T_UINT4(0075),__n
std::uninitialized_fill_n,ai.obj,param,sp+0x28,0x64ED,__x
std::uninitialized_copy,ai.obj,param,sp+0x20,T_32PLONG(0412),__first
std::uninitialized_copy,ai.obj,param,sp+0x24,T_32PLONG(0412),__last
std::uninitialized_copy,ai.obj,param,sp+0x28,T_32PLONG(0412),__result
std::uninitialized_fill_n,ai.obj,param,sp+0x20,T_32PLONG(0412),__first
std::uninitialized_fill_n,ai.obj,param,sp+0x24,T_UINT4(0075),__n
std::uninitialized_fill_n,ai.obj,param,sp+0x28,0x1F6E,__x
std::value_type,ai.obj,param,sp+0x0,0x64EB,__formal
std::__lg,ai.obj,param,sp+0x0,T_INT4(0074),__n
std::__introsort_loop,ai.obj,param,sp+0x2c,0x64EA,__first
std::__introsort_loop,ai.obj,param,sp+0x30,0x64EA,__last
std::__introsort_loop,ai.obj,param,sp+0x34,0x64EA,__formal
std::__introsort_loop,ai.obj,param,sp+0x38,T_INT4(0074),__depth_limit
std::__introsort_loop,ai.obj,param,sp+0x3c,0x6883,__comp
std::__introsort_loop,ai.obj,local,sp+0x14,0x64EA,__cut
