# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
seg,offset,name
1,0x3704c,?get_value@type_creature_growth_artifact@@UBAJPBVhero@@_N1@Z
1,0x8fd84,?iterator_category@std@@YA?AUrandom_access_iterator_tag@1@PBQAVtype_event_record@@@Z
1,0xc6fd8,?__uninitialized_copy@std@@YAPAUtype_creature_bank@@PAU2@000@Z
3,0x1690c,??_C@_0BB@GBGB@Modem?5Connection?$AA@
3,0xa1ec,??_C@_0L@INGG@czealt?4def?$AA@
1,0x8bda8,??0CDPlayMsg@@QAA@XZ
3,0xdd9c,??_C@_0N@JLEJ@heroscr3?4pcx?$AA@
1,0xfd3f4,?__destroy_aux@std@@YAXPAUSecondarySkillData@@U__false_type@@@Z
3,0xab0c,??_C@_06PNHD@advobj?$AA@
1,0x50fd4,?Remap@Bitmap16Bit@@QAAXH@Z
1,0x6a76c,??1?$vector@PAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$allocator@PAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@2@@std@@QAA@XZ
3,0x17a50,??_C@_0P@JKBO@ProductVersion?$AA@
3,0x84,__imp___negd
1,0x64368,?_S_left@?$_Rb_tree@W4SpellID@@W41@U?$_Identity@W4SpellID@@@std@@U?$less@W4SpellID@@@3@V?$allocator@W4SpellID@@@3@@std@@KAAAPAU?$_Rb_tree_node@W4SpellID@@@2@PAU32@@Z
1,0x16a59c,??0townManager@@QAA@XZ
1,0x49694,?CancelSpellType@army@@QAAXH@Z
1,0x906d8,?DoEventArena@advManager@@AAAXPAVhero@@PAVNewmapCell@@_N@Z
1,0x136bf4,?TurnOffScenarioOptions@TSingleSelectionWindow@@QAAXXZ
3,0x1af24,??_C@_09BMIN@sp06_?4def?$AA@
3,0x1d180,??_C@_08MLHM@TOrcen2a?$AA@
1,0x63f20,??0?$_STL_alloc_proxy@PAUTObstacle@combatManager@@U12@V?$allocator@UTObstacle@combatManager@@@std@@@std@@QAA@ABV?$allocator@UTObstacle@combatManager@@@1@ABQAUTObstacle@combatManager@@@Z
1,0x1588e8,?Draw@strip@@QAAXW4TCreatureType@@@Z
3,0x34f70,?gStatDesc@@3PAPBDA
3,0x1ce84,??_C@_09LEHM@AB02_?4def?$AA@
3,0xab14,??_C@_04MHBC@hero?$AA@
1,0x8757c,?DrawSpellEffect@CSprite@@QBAXHHHHHHPAVBitmap16Bit@@HH_N1@Z
3,0x17d78,??_C@_05JCMN@Grass?$AA@
1,0xbd494,?stop@CTimer@@QAAXXZ
3,0xddac,??_C@_0N@PLLD@heroscr4?4pcx?$AA@
1,0xdab64,?inflate_codes@@YAHPAUinflate_blocks_state@@PAUz_stream_s@@H@Z
3,0x1674c,??_C@_0M@GKFO@iCN6432?4def?$AA@
3,0x1de30,??_C@_08HGCF@TBRmup_5?$AA@
3,0xd208,?fArtifactEfficency@@3PAMA
1,0xfc89c,?__uninitialized_copy@std@@YAPAVTTownEvent@@PAV2@000@Z
3,0x33a18,?cDirections@@3PAPBDA
2,0x7aa0,_GUID_ZPixelFormats
3,0xa9e0,??_C@_04CNCH@chyd?$AA@
3,0xa180,??_C@_04JCBK@grif?$AA@
3,0x1a7e8,?akSpellTraits@@3AAY0FA@$$CBUTSpellTraits@@A
1,0xc12bc,?_M_fill_insert@?$vector@Vboat@@V?$allocator@Vboat@@@std@@@std@@QAAXPAVboat@@IABV3@@Z
3,0x13a58,??_C@_0N@KNFN@HALLDUNG?4def?$AA@
3,0x713c,?noAutoCombat@@3_NA
1,0x11bb40,?SysMsgDestroyPlayerOrGroup@CDPlayHeroes@@UAA_NPAUDPMSG_DESTROYPLAYERORGROUP@@K@Z
1,0x3cf8,?_M_insert_overflow@?$vector@HV?$allocator@H@std@@@std@@IAAXPAHABHI@Z
1,0x286d4,?_M_insert_overflow@?$vector@JV?$allocator@J@std@@@std@@IAAXPAJABJI@Z
1,0x3a404,?__introsort_loop@std@@YAXPAUtype_creature_value@@00H@Z
1,0x8bdb4,??1CDPlayMsg@@QAA@XZ
1,0xfd484,?__destroy_aux@std@@YAXPAVTTownEvent@@U__false_type@@@Z
3,0x6bf0,??_C@_0N@CIJ@ObSuS11b?4def?$AA@
1,0x14d36c,?PreviousPage@TSpellbookWindow@@QAAXXZ
1,0xbe054,?size@?$vector@Vmine@@V?$allocator@Vmine@@@std@@@std@@QBAIXZ
1,0x163638,?OnKillFocus@textEntryWidget@@UAAXXZ
1,0x9ee34,?Init@searchArray@@AAAXXZ
1,0x6021c,?ComputeDamageModifier@combatManager@@SAMHH@Z
1,0x8f694,??0?$_STL_alloc_proxy@PAUtype_shroud_change@type_record_shroud@@U12@V?$allocator@Utype_shroud_change@type_record_shroud@@@std@@@std@@QAA@ABV?$allocator@Utype_shroud_change@type_record_shroud@@@1@ABQAUtype_shroud_change@type_record_shroud@@@Z
1,0xb41e0,?PerWeek@game@@QAAXXZ
3,0x1d844,??_C@_07DKKI@TOSCyc1?$AA@
1,0x128098,?handle_widget_hover@type_skeleton_window@@UAAXPAVwidget@@@Z
3,0xa824,??_C@_04CAEA@orcc?$AA@
3,0x6aec,??_C@_0M@KGGP@ObSnS03?4def?$AA@
1,0x10b1ec,?AdjustSaturation@TPalette16@@QAAXM@Z
3,0x6a38,??_C@_0M@OGJO@ObDTF03?4def?$AA@
1,0x87c18,?ReleaseDS@dsound@@SAXXZ
1,0xc7374,?fill@std@@YAXPAVgenerator@@0ABV2@@Z
2,0x5750,??_7CBonusDlg@@6B@
3,0x35774,?gSellCreatureWindowHelp@@3PAUTHelpText@@A
1,0x361c8,??0type_artifact_effect@@QAA@XZ
1,0x361f4,??1type_artifact_effect@@UAA@XZ
1,0x9c878,?set_pyramid@ExtraInfoUnion@@QAAX_NW4SpellID@@@Z
1,0xa11ac,?back@?$vector@UpathCell@@V?$allocator@UpathCell@@@std@@@std@@QAAAAUpathCell@@XZ
1,0xa8ba0,?hero_power@@YAHPAVhero@@@Z
1,0x1236ac,??R?$less@VTCacheMapKey@ResourceManager@@@std@@QBA_NABVTCacheMapKey@ResourceManager@@0@Z
3,0x1da20,??_C@_04GDEP@TBFr?$AA@
3,0x5b0c,??_C@_09PGGM@CH010?4DEF?$AA@
1,0x90d10,?get_treasure_data@advManager@@QBAPAVTreasureData@@PAVNewmapCell@@@Z
1,0x14e01c,?__adjust_heap@std@@YAXPAVTSpellbookEntry@TSpellbookWindow@@HHV23@@Z
3,0x1b0a8,??_C@_0M@HPOD@c08spw4?4def?$AA@
1,0x1289c8,?push_back@?$vector@PAViconWidget@@V?$allocator@PAViconWidget@@@std@@@std@@QAAXABQAViconWidget@@@Z
3,0x1aa20,??_C@_0N@BLEN@Weakness?4wav?$AA@
1,0x2fa0,?encode@TCheatCode@@AAAXPBD@Z
1,0x28608,?_M_insert_overflow@?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@IAAXPAPAVarmy@@ABQAV3@I@Z
1,0xfcf40,?__uninitialized_copy_aux@std@@YAPAVBlackBoxData@@PAV2@00U__false_type@@@Z
1,0xf7144,?base@?$reverse_iterator@PAUTObjectCell@NewmapCell@@U12@AAU12@PAU12@H@std@@QBAPAUTObjectCell@NewmapCell@@XZ
1,0x1564c4,?DoLuck@combatManager@@QAAXHH@Z
3,0xa2a0,??_C@_08DEAI@celf?4def?$AA@
1,0x101c00,?OnHotSeat@TMultiPlayerWindow@@QAA_NXZ
3,0x15b4c,??_C@_0N@IDGA@FlagPort?4def?$AA@
1,0x167274,?buy_building@town@@QAA_NW4type_building_id@@@Z
1,0x197c24,?SetFocus@heroWindow@@QAAXH@Z
3,0xa8f0,??_C@_04IMJO@gnlm?$AA@
3,0xa414,??_C@_04JMAD@calf?$AA@
3,0x1a868,??_C@_0N@OINO@Firewall?4wav?$AA@
2,0x8ba0,_DLSID_ManufacturersID
1,0x923b0,?DoEventIdol@advManager@@AAAXPAVhero@@PAVNewmapCell@@_N@Z
1,0x19cdc,?garrison_quick_view@advManager@@AAAXHHH@Z
1,0x8fe48,?__uninitialized_fill_n@std@@YAPAUtype_shroud_change@type_record_shroud@@PAU23@IABU23@0@Z
1,0xa65c4,?GetWorldMapData@game@@QAAPAVNewfullMap@@XZ
3,0x1b690,??_C@_08OLDO@HumanCPU?$AA@
3,0xa990,??_C@_04KPJP@gbas?$AA@
3,0x167a8,??_C@_0CP@NKFH@DirectPlay?5Error?3?6?6?8?$CFs?8?6?6?5?5File?3@
3,0x1aee8,??_C@_09KCGN@sp05_?4def?$AA@
1,0x1138,?UpdateSleepButton@TAdventureMapWindow@@QAAXPBVhero@@@Z
1,0x38bd4,??A?$vector@Utype_dialog_resource@@V?$allocator@Utype_dialog_resource@@@std@@@std@@QAAAAUtype_dialog_resource@@I@Z
1,0x51614,?Darken@Bitmap16Bit@@QAAXHHHH@Z
1,0x1f0f0,?GetFrame@mouseManager@@QBAHXZ
1,0x36258,?get_value@type_scouting_artifact@@UBAJPBVhero@@_N1@Z
3,0xa61c,??_C@_04MEOD@nosf?$AA@
1,0xc5474,?uninitialized_copy@std@@YAPAVhero@@PAV2@00@Z
1,0x198404,?iterator_category@std@@YA?AUrandom_access_iterator_tag@1@PBQAVwidget@@@Z
1,0x3803c,?TownAlreadyBuiltOn@game@@QBA_NH@Z
3,0xa6bc,??_C@_04MFIE@itrg?$AA@
3,0xa810,??_C@_04PHNA@oorc?$AA@
1,0x118848,??_ETQuickTownWindow@@UAAPAXI@Z
1,0x118848,??_GTQuickTownWindow@@UAAPAXI@Z
1,0x39e40,?construct@std@@YAXPAPAVtype_artifact_effect@@ABQAV2@@Z
1,0x87ffc,?Valid@wavfile@@QAA_NXZ
2,0x77c4,??_7CHeroWindowEx@@6B@
3,0xa8c8,??_C@_04BFIJ@bmth?$AA@
1,0x11ca14,?ResumeTimeOuts@CChatManager@@QAAXXZ
3,0x1e418,??_C@_08CHPI@TBNcdw_6?$AA@
3,0x38008,?iVWPlayerColor@@3HA
2,0x8740,_CLSID_DirectMusicSeqTrack
3,0xa220,??_C@_04HHEO@angl?$AA@
1,0x87bd0,?InitDS@dsound@@SAXXZ
1,0x8fdb8,?__destroy@std@@YAXPAPAVtype_event_record@@00@Z
1,0x19731c,?handle_message@heroWindow@@UAAHAAUmessage@@@Z
1,0x9d2f0,??1?$_Vector_base@W4SpellID@@V?$allocator@W4SpellID@@@std@@@std@@QAA@XZ
1,0xd3fb8,?GiveResource@hero@@QAAXHH@Z
3,0x17d90,??_C@_04EBCC@Lava?$AA@
3,0x1fa2c,??_C@_0BJ@OGJB@DDERR_NOTAOVERLAYSURFACE?$AA@
2,0x238,??_7advManager@@6B@
1,0x8b70,?ProcessKeyPress@advManager@@QAAHABUmessage@@AA_NAAUtype_point@@AAPAVNewmapCell@@@Z
1,0x3a1d4,?uninitialized_fill_n@std@@YAPAUpathCell@@PAU2@IABU2@@Z
1,0x11f810,?HandleNetMsg@CNetMsgHandlerPause@@UAAPAVCNetMsg@@PAV2@@Z
1,0x3238,??1CGameChatEdit@@UAA@XZ
1,0x67acc,?HighlightGrid@TCombatOptionsWindow@@AAAXXZ
3,0x31a3c,?GreenShift@ResourceManager@@3HA
1,0x6ab24,?uninitialized_copy@std@@YAPAPAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@1@PAPAV21@00@Z
1,0x12fdb8,?StartMouseThread@@YAXXZ
1,0x14dd38,?iter_swap@std@@YAXPAVTSpellbookEntry@TSpellbookWindow@@0@Z
1,0x169c0c,?GetNumAllies@game@@QBAEH@Z
1,0x800c0,?DCfread@@YAJPAXJJ0@Z
3,0x32818,?numAnim@@3HA
2,0x8c00,_IID_IFlashDevice
3,0xaa44,??_C@_04EODN@gglm?$AA@
3,0xa70c,??_C@_04NNLJ@evli?$AA@
1,0x85c2c,?DrawCombatHero@combatManager@@QAAHPBVCSprite@@HHHHPAUSLimitData@@_N@Z
3,0x1e130,??_C@_08CPCD@TBInhrd1?$AA@
3,0xb680,??_C@_0N@FAOP@flagmine?4wav?$AA@
3,0x74,__imp___addd
1,0x6ce60,?MoveCursorTo@combatManager@@QAAHH_N@Z
3,0xa400,??_C@_04GNBJ@geni?$AA@
1,0xc394c,?insert@?$vector@Utype_creature_bank@@V?$allocator@Utype_creature_bank@@@std@@@std@@QAAXPAUtype_creature_bank@@IABU3@@Z
3,0x1cf5c,??_C@_08LMDL@TOCsBlak?$AA@
2,0xb90,??_7type_antimagic_artifact@@6B@
1,0x4ee08,?DamageGroup@armyGroup@@QAAXM@Z
1,0xf5184,??1?$vector@VCObject@@V?$allocator@VCObject@@@std@@@std@@QAA@XZ
1,0x29e2c,??0type_AI_combat_data@@QAA@PBVhero@@PBVarmyGroup@@N0PBVtown@@PAVNewmapCell@@@Z
1,0x11ee54,??0CGameTransferDlg@@QAA@_N@Z
3,0xa89c,??_C@_04PIEL@cycl?$AA@
1,0xb6640,?WaitForPlayer@game@@QAAXPADH@Z
1,0x14db90,?__insertion_sort@std@@YAXPAVTSpellbookEntry@TSpellbookWindow@@0@Z
3,0x1b470,??_C@_0O@CKFL@CampaignBrief?$AA@
3,0x1fc8c,??_C@_0N@CKDF@SHOT?$CF04d?4PCX?$AA@
3,0xa374,??_C@_04IGAL@mgrm?$AA@
3,0xa66c,??_C@_04MOIE@blrd?$AA@
1,0xd9f98,?DrawPointer@CSprite@@QBAXHPAVBitmap16Bit@@HH_N@Z
1,0x164978,?__destroy@std@@YAXPAPAD00@Z
3,0x717c,??_C@_04NCCD@true?$AA@
3,0xaaec,??_C@_13DEJI@?$AA?6?$AA?$AA@
1,0x11f39c,?Clear@CTurnDuration@@QAAXXZ
3,0x6a14,??_C@_0M@GEKD@ObDRk03?4def?$AA@
1,0xdf160,?DrawProgressCount@@YAXXZ
1,0x119dcc,?Update@recruitUnit@@QAAX_NJ@Z
1,0x6de24,?show_eagle_eye@combatManager@@AAAXHH@Z
3,0xa2c0,??_C@_04DFMA@pega?$AA@
1,0x72628,?ColorCycle@CSprite@@QAAXHHH@Z
3,0xb7d4,??_C@_05INMG@H3SVG?$AA@
1,0xc6194,?allocate@?$allocator@Vgarrison@@@std@@QBAPAVgarrison@@IPBX@Z
1,0x49e8,?value_type@std@@YAPADPBD@Z
1,0x12fcc,?DrawAdvObjShadow@advManager@@QAAXHHHHH@Z
1,0x8a120,?InitConnection@CDPlay@@UAA_NPAVCDPlayConnection@@@Z
1,0xf748c,?insert@?$vector@VCObject@@V?$allocator@VCObject@@@std@@@std@@QAAXPAVCObject@@IABV3@@Z
1,0x11c290,?GetNetMsgHandler@CDPlayHeroes@@QAAPAVCNetMsgHandler@@XZ
3,0x3368c,?custom_camp_rclick@@3PAPBDA
1,0xbf70c,??1?$_STL_alloc_proxy@PAUTBlackMarket@@U1@V?$allocator@UTBlackMarket@@@std@@@std@@QAA@XZ
1,0xc87a8,?__copy_backward@std@@YAPAVgenerator@@PAV2@00Urandom_access_iterator_tag@1@PAH@Z
1,0x102d88,?OnOK@CHotSeatDlg@@QAA_NXZ
1,0x80168,_SmackToBufferRect
1,0xd96b8,?handle_click@iconWidget@@UAA_N_N0@Z
1,0x4eb88,?HasSomeUndead@armyGroup@@QBA_NXZ
1,0xd9c7c,?SetIconFrame@iconWidget@@QAAXH@Z
1,0x11ff2c,??0?$allocator@PAVCNetMsg@@@std@@QAA@XZ
1,0x11ff30,??1?$allocator@PAVCNetMsg@@@std@@QAA@XZ
1,0x35d0,?c_str@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QBAPBDXZ
3,0xa9f4,??_C@_04DFPM@aelm?$AA@
1,0xc55d0,?__destroy@std@@YAXPAUTBlackMarket@@00@Z
1,0x4fec0,?InitializeArtifactTraitsTable@@YA_NXZ
1,0x15c384,?UpdateArrows@TSwapWindow@@QAAXXZ
1,0x5eb40,?UpdateArmyGroup@combatManager@@AAAXH@Z
3,0xa7d4,??_C@_04KELB@hgob?$AA@
3,0xb648,??_C@_01FCOA@?5?$AA@
1,0xc8c68,?__uninitialized_copy_aux@std@@YAPAVgenerator@@PAV2@00U__false_type@@@Z
1,0xbb3e0,?get_random_lith_exit@game@@QBA_NJAAUtype_point@@@Z
1,0x3948,?_M_do_sanitize@?$bitset@$09K@std@@AAAXXZ
3,0xa6e4,??_C@_04EIAF@hhag?$AA@
1,0x7fdbc,?DSetCursorPos@@YAHHH@Z
1,0xfb328,?__destroy@std@@YAXPAVTTownEvent@@00@Z
1,0x102e1c,?GetRolloverWidget@CHotSeatDlg@@UAAPAVtextWidget@@XZ
3,0x1af48,??_C@_09MMEM@sp08_?4def?$AA@
3,0x4010,??_C@_0M@OPNA@N1CD_se?4pcx?$AA@
1,0x11a2f4,?ExitRecruitUnit@@YAHAAUmessage@@@Z
1,0x123080,??0?$_Rb_tree_iterator@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@U?$_Nonconst_traits@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVresource@@@std@@@2@@std@@QAA@PAU?$_Rb_tree_node@U?$pair@$$CBVTCacheMapKey@ResourceManager@@PAVred0c86c09
1,0x3c580,?AI_value_of_luck@@YANJJ@Z
3,0x2f3c,?MusicFileIndex@@3PAHA
2,0x7a70,_GUID_KernelCallbacks
1,0x205f4,??A?$vector@Utype_creature_bank@@V?$allocator@Utype_creature_bank@@@std@@@std@@QAAAAUtype_creature_bank@@I@Z
3,0xa784,??_C@_04JDAP@scrp?$AA@
3,0xa194,??_C@_04KIAF@rgrf?$AA@
3,0xa1a8,??_C@_04PJBD@swrd?$AA@
1,0x19ca28,_ReleaseCapture
1,0xf57b4,?push_back@?$vector@VTSeerHut@@V?$allocator@VTSeerHut@@@std@@@std@@QAAXABVTSeerHut@@@Z
1,0x1815d0,??_Etype_garrison_base_window@@UAAPAXI@Z
1,0x4cfc0,?_M_advance@?$_Deque_iterator_base@W4SpellID@@U?$_Buf_size_traits@W4SpellID@@$0A@@std@@@std@@QAAXH@Z
3,0xa504,??_C@_04LKEL@dhdm?$AA@
1,0x164c10,?__destroy_aux@std@@YAXPAPAV?$vector@PADV?$allocator@PAD@std@@@1@U__false_type@@@Z
3,0x1da10,??_C@_04BJIO@TBDn?$AA@
1,0x70af0,?FizzleForwardX@heroWindowManager@@QAAXABUSLimitData@@H@Z
3,0xa4a0,??_C@_04FBLF@gogg?$AA@
1,0xbd654,??_F?$vector@Utype_point@@V?$allocator@Utype_point@@@std@@@std@@QAAXXZ
3,0xcc0c,?gbInSetupDialog@@3HA
1,0x1815d0,??_Gtype_garrison_base_window@@UAAPAXI@Z
1,0x366d8,??0type_luck_artifact@@QAA@J@Z
3,0xa9b8,??_C@_04LEBM@wyvm?$AA@
3,0xa310,??_C@_04HENB@unic?$AA@
3,0xcbbc,?giDebugLevel@@3HA
1,0xcbe80,?initialize@hero@@QAAXF@Z
1,0xd3bec,?remove_artifact@hero@@QAA_NW4TArtifact@@@Z
1,0xe2930,?SendPlayerWon@@YAXXZ
3,0x1e7c0,??_C@_08FPOK@TBStholy?$AA@
1,0x6b66c,?SetCombatDirections@combatManager@@QAAXH@Z
3,0xb148,??_C@_1BI@JLKA@?$AA?6?$AAS?$AAt?$AAo?$AAp?$AAV?$AAi?$AAd?$AAe?$AAo?$AA?6?$AA?$AA@
1,0x169d6c,?_M_allocate_and_copy@?$vector@HV?$allocator@H@std@@@std@@IAAPAHIPAH0@Z
2,0x7da0,_CLSID_CDirect3DRMMaterialInterpolator
3,0x2b44,??_C@_0M@HFMI@pmedusx?4def?$AA@
1,0xbdfa8,??0?$vector@USign@@V?$allocator@USign@@@std@@@std@@QAA@ABV?$allocator@USign@@@1@@Z
1,0xd9190,?OnWidgetDeselect@CHSInputDlg@@UAAHHAA_N@Z
1,0x10275c,?OnWidgetDeselect@CMPInputDlg@@UAAHHAA_N@Z
3,0x6f98,??_C@_08NHE@cbar?4pcx?$AA@
3,0x2e244,?gbFunctionComplete@@3HA
1,0x158230,??1?$pair@U?$_Rb_tree_iterator@W4SpellID@@U?$_Const_traits@W4SpellID@@@std@@@std@@_N@std@@QAA@XZ
3,0x1b2f8,??_C@_0N@EBJO@dwelling?4txt?$AA@
3,0x214,__imp__DirectSoundCreate
2,0x8070,_IID_IDirect3DRM3
3,0xaa58,??_C@_04CBML@dglm?$AA@
1,0x1207e4,?copy_backward@std@@YAPAPAPAVCNetMsg@@PAPAPAV2@00@Z
3,0xa6a8,??_C@_04HFKF@trog?$AA@
1,0x2afb8,?get_summoning_value@type_AI_combat_data@@IBAXAAUtype_spell_choice@@@Z
3,0xa52c,??_C@_04NMPD@pfoe?$AA@
1,0x9c35c,?SendHeroTownData@advManager@@QAAXUtype_point@@PAVhero@@PAVarmyGroup@@JPAVtown@@12HHH_N4@Z
1,0xbde20,?push_back@?$vector@UTBlackMarket@@V?$allocator@UTBlackMarket@@@std@@@std@@QAAXABUTBlackMarket@@@Z
1,0x147acc,??0CGameHeaderInfoEndMsg@@QAA@XZ
1,0x57854,?Deselect@button@@QAAHAAUmessage@@@Z
3,0x12340,??_C@_0BD@IFBC@invalid?5block?5type?$AA@
3,0x16778,?GameMode@@3EA
1,0x1224e4,?GetBitmapResourceSize@ResourceManager@@YAHPBD@Z
1,0x141af0,?OnSetAGRMsg@TSingleSelectionWindow@@QAAXPAVCNetMsg@@_N@Z
3,0x1d314,??_C@_08BEIB@TOimag2a?$AA@
3,0xb1d8,??_C@_04MPDF@?4wav?$AA@
1,0x9e204,?__copy_backward@std@@YAPAW4SpellID@@PAW42@00Urandom_access_iterator_tag@1@PAH@Z
1,0x9c870,?pyramid_is_guarded@ExtraInfoUnion@@QBA_NXZ
1,0xc0158,?deallocate@?$allocator@Vboat@@@std@@SAXPAVboat@@I@Z
1,0xc0078,?deallocate@?$allocator@Vtown@@@std@@SAXPAVtown@@I@Z
3,0x138d8,??_C@_0N@NHMJ@Calli10R?4fnt?$AA@
3,0x13790,?gbAllBlack@@3HA
3,0x128,__imp__strncat
1,0x2e60,?GetExperienceIncrement@hero@@QBAHXZ
3,0x7060,??_C@_0N@JGHA@SpellInf?4pcx?$AA@
3,0xa43c,??_C@_04BHNC@ngrd?$AA@
1,0xe98cc,?resize@?$vector@ULODEntry@@V?$allocator@ULODEntry@@@std@@@std@@QAAXI@Z
1,0x1156bc,??8type_AI_puzzle_tile@@QBA_NABU0@@Z
3,0x1a7fc,??_C@_0N@DFPD@ScutBoat?4wav?$AA@
1,0x2cb8,??2@YAPAXIPAX@Z
1,0x2d370,?__pop_heap@std@@YAXPAUtype_monster_data@@00U2@PAH@Z
1,0x5ab84,?ReadRamDisc@@YAXHPAXJPAK@Z
1,0xe1bf8,?ExitNormalDialog@@YAHAAUmessage@@@Z
1,0x1275c0,??0type_skeleton_window@@QAA@PAVarmyGroup@@@Z
3,0x5b54,??_C@_0N@DLJF@SgCsDrw3?4pcx?$AA@
3,0x6224,??_C@_0N@MBOG@SgNcMlip?4pcx?$AA@
1,0xf5eb4,?clear@?$vector@Utype_creature_bank@@V?$allocator@Utype_creature_bank@@@std@@@std@@QAAXXZ
3,0x1dcec,??_C@_08MDCC@TBRmsilo?$AA@
1,0x3f408,?get_weakness_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z
1,0x160770,?WindowHandler@TSystemOptionsWindow@@UAAHAAUmessage@@@Z
3,0x1d34c,??_C@_08IHLL@TOicas1a?$AA@
1,0x197bdc,?EnableAllWidgets@heroWindow@@QAAX_N@Z
1,0x1eec4,?Elapsed@GameTime@@YAJKK@Z
1,0x43264,?__uninitialized_copy@std@@YA?AU?$_Deque_iterator@W4SpellID@@U?$_Nonconst_traits@W4SpellID@@@std@@U?$_Buf_size_traits@W4SpellID@@$0A@@3@@1@U?$_Deque_iterator@W4SpellID@@U?$_Const_traits@W4SpellID@@@std@@U?$_Buf_size_traits@W4SpellID@@$0A@@3@@1@0U2f8aa5c6a
3,0x5b30,??_C@_09LGCG@CH012?4DEF?$AA@
1,0xf9e1c,??0TTimedEvent@@QAA@ABV0@@Z
3,0x339f8,?cCastleInfo@@3PAPBDA
3,0xf38,?gbGoSolo@@3_NA
1,0x20d2c,?t_limit@@YAABHABH00@Z
1,0x36dd4,??0type_tome_artifact@@QAA@W4TSpellSchool@@@Z
1,0x37e48,?set_power@type_spellvalue@@QAAXJ@Z
3,0x5b74,??_C@_0N@HLNP@SgCsDrw1?4pcx?$AA@
1,0xa5ee8,?GetNumObelisks@@YAHH@Z
3,0x144a4,??_C@_0CF@LMGL@ABCDEFGHIJKLMNOPQRSTUVWXYZ012345@
1,0x166fc8,?BuildBuilding@town@@QAA?AW4type_building_id@@H_N0@Z
3,0x1d674,??_C@_08ONGL@TODsmith?$AA@
1,0x10cf4,?GetCloudLookup@advManager@@QAAHHHH@Z
3,0x1ef90,??_C@_0N@DCKH@SecSkill?4def?$AA@
3,0x5b64,??_C@_0N@JLLA@SgCsDrw2?4pcx?$AA@
1,0x7c470,?OnDeadHero@advManager@@QAAXPAVCMapChange@@@Z
3,0xae2c,?hWalkSample@@3PAVds_memsample@@A
1,0xb3e60,?set_weekly_recruits@game@@AAAXQAW4THeroID@@W4TTownType@@@Z
1,0x1201e8,??1?$_Deque_base@PAVCNetMsg@@V?$allocator@PAVCNetMsg@@@std@@$0A@@std@@QAA@XZ
3,0x16d44,??_C@_04FOAE@?$CFd?$CF?$CF?$AA@
1,0x2f24,?GetTown@game@@QAAPAVtown@@H@Z
3,0xa8b4,??_C@_04OCEN@ybmh?$AA@
1,0xeea60,?readBlackBoxData@NewfullMap@@QAAHPAXPAVCObject@@@Z
3,0x14160,??_C@_1CE@GIDF@?$AAB?$AAl?$AAa?$AAc?$AAk?$AAo?$AAu?$AAt?$AA?5?$AAC?$AAo?$AAm?$AAp?$AAu?$AAt?$AAe?$AAr?$AA?$AA@
1,0x14d3a4,?GetPositionFromSchool@TSpellbookWindow@@CAHI@Z
3,0xc,__imp__memcmp
3,0xe8,__imp___dtou
1,0x6473c,?__uninitialized_copy_aux@std@@YAPAUtype_artifact@@PAU2@00U__false_type@@@Z
3,0xa4b4,??_C@_04BEGA@mgog?$AA@
1,0x7c5e0,?OnClaimGenerator@advManager@@QAAXPAVCMapChange@@@Z
1,0x8924c,?ClearChannel@ds_engine@@QAA_NK@Z
1,0x10f2f8,?AI_resource_cost@@YAHJQBH@Z
3,0x17e00,??_C@_0N@IOEB@Spelback?4pcx?$AA@
3,0x60,__imp___divd
3,0x7c,__imp___dtoi
3,0x6e5c,??_C@_0N@NMLE@CmBkDrMt?4pcx?$AA@
3,0xa324,??_C@_04BIME@wunc?$AA@
3,0xa75c,??_C@_04IAOM@mink?$AA@
3,0x1aad0,??_C@_0N@FLNM@Cntrstrk?4wav?$AA@
3,0x1b6f0,??_C@_0CD@MLIL@Border?5Guard?1Keymaster?5Tent?5Colo@
3,0x1d5a4,??_C@_08LKFI@TONSkel2?$AA@
1,0x3d524,??0type_enchant_data@@QAA@W4SpellID@@W4TSkillMastery@@JJ@Z
3,0x238,MMTIMER_NULL_THUNK_DATA
3,0xde4c,??_C@_0M@MAAI@hsbtns6?4def?$AA@
1,0xd5944,?GetExpCap@SCampaign@@QBAHXZ
1,0x12938c,?__stl_alloc_rebind@std@@YAAAV?$allocator@PAViconWidget@@@1@AAV21@PBQAViconWidget@@@Z
3,0xa388,??_C@_04CHMA@sgrg?$AA@
1,0x7bbbc,?CheckAdjacentMon@advManager@@QAAXPAH@Z
1,0xc9b28,??0?$bitset@$0DA@K@std@@QAA@XZ
1,0x18c84,?OverrideBottomView@advManager@@QAAXW4EBottomViewType@1@H@Z
3,0x202cc,?AI_event_visibility_values@@3PAJA
3,0xa428,??_C@_04HEII@nsen?$AA@
