# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
offset,cb,kind,name,module,file,line,debug_start,debug_end,params,locals
0xeb5e4,56,static,$E463,mapcell.obj,E:\gamedcs\terrain.h,78,4,48,0,0
0xeb61c,16,static,$E464,mapcell.obj,E:\gamedcs\terrain.h,78,4,8,0,0
0xeb62c,56,static,$E466,mapcell.obj,E:\gamedcs\terrain.h,79,4,48,0,0
0xeb664,64,static,$E467,mapcell.obj,E:\gamedcs\terrain.h,79,4,8,0,0
0xeb6a4,152,global,ExtraInfoUnion::SetCellVisited,mapcell.obj,E:\gamedcs\mapcell.cpp,46,12,142,2,2
0xeb73c,148,global,NewfullMap::readTimedEventList,mapcell.obj,E:\gamedcs\mapcell.cpp,62,8,140,2,4
0xeb7d0,462,global,TTimedEvent::Read,mapcell.obj,E:\gamedcs\mapcell.cpp,85,14,450,2,3
0xeb9a0,152,global,NewfullMap::saveTimedEventList,mapcell.obj,E:\gamedcs\mapcell.cpp,126,8,144,2,4
0xeba38,212,global,TTimedEvent::Save,mapcell.obj,E:\gamedcs\mapcell.cpp,148,8,204,2,1
0xebb0c,176,global,NewfullMap::loadTimedEventList,mapcell.obj,E:\gamedcs\mapcell.cpp,179,8,140,2,4
0xebbbc,212,global,TTimedEvent::Load,mapcell.obj,E:\gamedcs\mapcell.cpp,201,8,204,2,1
0xebc90,146,global,TTownEvent::Read,mapcell.obj,E:\gamedcs\mapcell.cpp,232,8,138,2,3
0xebd24,152,global,NewfullMap::saveTownEventList,mapcell.obj,E:\gamedcs\mapcell.cpp,261,8,144,2,4
0xebdbc,126,global,TTownEvent::Save,mapcell.obj,E:\gamedcs\mapcell.cpp,283,8,118,2,1
0xebe3c,176,global,NewfullMap::loadTownEventList,mapcell.obj,E:\gamedcs\mapcell.cpp,307,8,168,2,4
0xebeec,126,global,TTownEvent::Load,mapcell.obj,E:\gamedcs\mapcell.cpp,329,8,118,2,1
0xebf6c,44,global,NewmapCell::TObjectCell::get_object,mapcell.obj,E:\gamedcs\mapcell.cpp,354,6,36,1,0
0xebf98,254,global,NewmapCell::get_trigger_cell,mapcell.obj,E:\gamedcs\mapcell.cpp,361,6,246,1,2
0xec098,124,global,NewmapCell::get_map_object,mapcell.obj,E:\gamedcs\mapcell.cpp,387,6,116,1,2
0xec114,180,global,NewmapCell::get_map_extraInfo,mapcell.obj,E:\gamedcs\mapcell.cpp,404,6,120,1,2
0xec1c8,140,global,NewmapCell::cell_is_trigger,mapcell.obj,E:\gamedcs\mapcell.cpp,420,6,132,1,2
0xec254,208,global,NewmapCell::is_diggable,mapcell.obj,E:\gamedcs\mapcell.cpp,436,6,200,1,2
0xec324,142,global,NewmapCell::HasTriggerableEvent,mapcell.obj,E:\gamedcs\mapcell.cpp,464,6,134,1,0
0xec3b4,326,global,NewmapCell::get_special_terrain,mapcell.obj,E:\gamedcs\mapcell.cpp,490,6,318,1,4
0xec4fc,424,global,NewfullMap::NewfullMap,mapcell.obj,E:\gamedcs\mapcell.cpp,524,12,412,1,0
0xec6a4,128,global,NewfullMap::~NewfullMap,mapcell.obj,E:\gamedcs\mapcell.cpp,530,6,120,1,0
0xec724,232,global,NewfullMap::Close,mapcell.obj,E:\gamedcs\mapcell.cpp,537,6,62,1,0
0xec80c,230,global,NewfullMap::Init,mapcell.obj,E:\gamedcs\mapcell.cpp,550,10,222,3,2
0xec8f4,672,global,NewfullMap::Read,mapcell.obj,E:\gamedcs\mapcell.cpp,614,12,494,4,2
0xecb94,612,global,NewfullMap::Load,mapcell.obj,E:\gamedcs\mapcell.cpp,679,12,604,4,2
0xecdf8,414,global,NewfullMap::Save,mapcell.obj,E:\gamedcs\mapcell.cpp,759,12,406,4,1
0xecf98,1002,global,NewfullMap::readMapLayer,mapcell.obj,E:\gamedcs\mapcell.cpp,809,22,986,4,5
0xed384,770,global,NewfullMap::saveMapLayer,mapcell.obj,E:\gamedcs\mapcell.cpp,908,18,758,4,10
0xed688,764,global,NewfullMap::loadMapLayer,mapcell.obj,E:\gamedcs\mapcell.cpp,995,18,752,4,10
0xed984,152,global,NewfullMap::readBoatData,mapcell.obj,E:\gamedcs\mapcell.cpp,1095,10,116,3,3
0xeda1c,46,global,CObject::get_object_type_ptr,mapcell.obj,E:\gamedcs\mapcell.cpp,1110,6,38,1,0
0xeda4c,108,global,CObject::get_trigger,mapcell.obj,E:\gamedcs\mapcell.cpp,1119,8,100,2,2
0xedab8,320,global,CObject::FindTrigger,mapcell.obj,E:\gamedcs\mapcell.cpp,1131,10,312,3,3
0xedbf8,282,global,NewfullMap::readGeneratorData,mapcell.obj,E:\gamedcs\mapcell.cpp,1162,16,270,3,6
0xedd14,210,global,NewfullMap::readHolyGrailData,mapcell.obj,E:\gamedcs\mapcell.cpp,1199,10,202,3,3
0xedde8,112,global,NewfullMap::readShrineData,mapcell.obj,E:\gamedcs\mapcell.cpp,1224,12,104,3,3
0xede58,296,global,NewfullMap::readTreasureData,mapcell.obj,E:\gamedcs\mapcell.cpp,1246,10,252,3,5
0xedf80,160,global,NewfullMap::saveTreasureList,mapcell.obj,E:\gamedcs\mapcell.cpp,1293,8,152,2,4
0xee020,112,global,NewfullMap::saveTreasureData,mapcell.obj,E:\gamedcs\mapcell.cpp,1316,10,104,3,2
0xee090,156,global,NewfullMap::loadTreasureList,mapcell.obj,E:\gamedcs\mapcell.cpp,1338,8,148,2,4
0xee12c,118,global,NewfullMap::loadTreasureData,mapcell.obj,E:\gamedcs\mapcell.cpp,1362,10,110,3,2
0xee1a4,314,global,NewfullMap::readArtifactData,mapcell.obj,E:\gamedcs\mapcell.cpp,1385,18,304,3,4
0xee2e0,304,global,NewfullMap::readSpellScrollData,mapcell.obj,E:\gamedcs\mapcell.cpp,1421,18,294,3,5
0xee410,346,global,NewfullMap::readResourceData,mapcell.obj,E:\gamedcs\mapcell.cpp,1470,18,336,3,6
0xee56c,1266,global,NewfullMap::readBlackBox,mapcell.obj,E:\gamedcs\mapcell.cpp,1524,16,1254,3,7
0xeea60,220,global,NewfullMap::readBlackBoxData,mapcell.obj,E:\gamedcs\mapcell.cpp,1708,14,170,3,2
0xeeb3c,160,global,NewfullMap::saveBlackBoxList,mapcell.obj,E:\gamedcs\mapcell.cpp,1729,8,152,2,4
0xeebdc,1218,global,NewfullMap::saveBlackBox,mapcell.obj,E:\gamedcs\mapcell.cpp,1751,16,1206,3,6
0xef0a0,184,global,NewfullMap::loadBlackBoxList,mapcell.obj,E:\gamedcs\mapcell.cpp,1891,8,148,2,4
0xef158,1156,global,NewfullMap::loadBlackBox,mapcell.obj,E:\gamedcs\mapcell.cpp,1914,16,1120,3,6
0xef5dc,490,global,NewfullMap::readEventData,mapcell.obj,E:\gamedcs\mapcell.cpp,2073,20,478,3,5
0xef7c8,1008,global,NewfullMap::readSeerData,mapcell.obj,E:\gamedcs\mapcell.cpp,2124,16,996,3,7
0xefbb8,622,global,NewfullMap::readScholarData,mapcell.obj,E:\gamedcs\mapcell.cpp,2300,18,608,3,5
0xefe28,450,global,NewfullMap::readShipyardData,mapcell.obj,E:\gamedcs\mapcell.cpp,2383,18,436,3,9
0xeffec,336,global,NewfullMap::readMineData,mapcell.obj,E:\gamedcs\mapcell.cpp,2445,16,324,3,6
0xf013c,360,global,NewfullMap::readAbandonedMineData,mapcell.obj,E:\gamedcs\mapcell.cpp,2489,16,348,3,9
0xf02a4,236,global,NewfullMap::readSignData,mapcell.obj,E:\gamedcs\mapcell.cpp,2552,16,164,3,3
0xf0390,856,global,NewfullMap::readMonsterData,mapcell.obj,E:\gamedcs\mapcell.cpp,2579,18,810,3,9
0xf06e8,160,global,NewfullMap::saveMonsterList,mapcell.obj,E:\gamedcs\mapcell.cpp,2695,8,152,2,4
0xf0788,156,global,NewfullMap::loadMonsterList,mapcell.obj,E:\gamedcs\mapcell.cpp,2717,8,148,2,4
0xf0824,146,global,NewfullMap::saveMonsterData,mapcell.obj,E:\gamedcs\mapcell.cpp,2740,10,138,3,4
0xf08b8,148,global,NewfullMap::loadMonsterData,mapcell.obj,E:\gamedcs\mapcell.cpp,2768,10,140,3,4
0xf094c,1192,global,NewfullMap::readTownData,mapcell.obj,E:\gamedcs\mapcell.cpp,2798,18,1144,3,11
0xf0df4,1830,global,NewfullMap::readHeroData,mapcell.obj,E:\gamedcs\mapcell.cpp,2951,20,1816,3,13
0xf151c,428,global,NewfullMap::readGarrisonData,mapcell.obj,E:\gamedcs\mapcell.cpp,3229,14,394,3,9
0xf16c8,1108,global,NewfullMap::readObject,mapcell.obj,E:\gamedcs\mapcell.cpp,3290,16,1096,3,4
0xf1b1c,218,global,NewfullMap::saveObject,mapcell.obj,E:\gamedcs\mapcell.cpp,3443,16,206,3,3
0xf1bf8,222,global,NewfullMap::loadObject,mapcell.obj,E:\gamedcs\mapcell.cpp,3476,16,210,3,3
0xf1cd8,1522,global,NewfullMap::readObjectType,mapcell.obj,E:\gamedcs\mapcell.cpp,3514,18,1512,3,11
0xf22cc,1206,global,NewfullMap::saveObjectType,mapcell.obj,E:\gamedcs\mapcell.cpp,3658,20,1194,3,7
0xf2784,1018,global,NewfullMap::loadObjectType,mapcell.obj,E:\gamedcs\mapcell.cpp,3752,16,1006,3,6
0xf2b80,52,static,$E482,mapcell.obj,E:\gamedcs\mapcell.cpp,3835,4,44,0,0
0xf2bb4,22,static,$E483,mapcell.obj,E:\gamedcs\mapcell.cpp,3835,4,14,0,0
0xf2bcc,20,static,$E484,mapcell.obj,E:\gamedcs\mapcell.cpp,3835,4,12,0,0
0xf2be0,64,static,$E485,mapcell.obj,E:\gamedcs\mapcell.cpp,3835,4,12,0,0
0xf2c20,1014,global,NewfullMap::readMapObjects,mapcell.obj,E:\gamedcs\mapcell.cpp,3838,16,1000,2,6
0xf3018,372,global,NewfullMap::saveMapObjects,mapcell.obj,E:\gamedcs\mapcell.cpp,3924,8,364,2,3
0xf318c,624,global,NewfullMap::loadMapObjects,mapcell.obj,E:\gamedcs\mapcell.cpp,3962,8,546,2,3
0xf33fc,692,global,NewfullMap::GenerateHeightMap,mapcell.obj,E:\gamedcs\mapcell.cpp,4018,16,680,3,4
0xf36b0,882,global,NewfullMap::StampObject,mapcell.obj,E:\gamedcs\mapcell.cpp,4053,22,864,3,22
0xf3a24,2250,global,NewfullMap::calc_cell_extra,mapcell.obj,E:\gamedcs\mapcell.cpp,4167,22,2234,3,14
0xf42f0,246,global,NewfullMap::CalculateCellExtra,mapcell.obj,E:\gamedcs\mapcell.cpp,4310,10,238,3,6
0xf43e8,854,global,NewfullMap::PlaceObject,mapcell.obj,E:\gamedcs\mapcell.cpp,4346,20,842,3,6
0xf4740,80,global,NewfullMap::placeObjects,mapcell.obj,E:\gamedcs\mapcell.cpp,4404,6,58,1,1
0xf4790,60,global,TreasureData::TreasureData,mapcell.obj,E:\gamedcs\MapCell.h,333,6,44,1,0
0xf47cc,240,global,BlackBoxData::BlackBoxData,mapcell.obj,E:\gamedcs\MapCell.h,364,6,180,1,0
0xf48bc,28,global,TreasureData::~TreasureData,mapcell.obj,E:\gamedcs\MapCell.h,364,6,16,1,0
0xf48d8,48,global,TTownEvent::TTownEvent,mapcell.obj,E:\gamedcs\MapCell.h,400,6,34,1,0
0xf4908,32,global,TTimedEvent::TTimedEvent,mapcell.obj,E:\gamedcs\MapCell.h,400,6,20,1,0
0xf4928,28,global,TTimedEvent::~TTimedEvent,mapcell.obj,E:\gamedcs\MapCell.h,400,6,16,1,0
0xf4944,96,global,CObject::CObject,mapcell.obj,E:\gamedcs\MapCell.h,587,6,78,1,0
0xf49a4,172,global,NewmapCell::NewmapCell,mapcell.obj,E:\gamedcs\MapCell.h,685,6,150,1,0
0xf4a50,40,global,MonsterData::MonsterData,mapcell.obj,E:\gamedcs\MapCell.h,735,6,26,1,0
0xf4a78,36,global,CObject::get_type,mapcell.obj,E:\gamedcs\MapCell.h,1269,6,22,1,0
0xf4a9c,30,global,type_obscuring_object::get_obscured_object,mapcell.obj,E:\gamedcs\Hero.h,150,2,26,1,0
0xf4abc,50,global,type_obscuring_object::get_obscured_trigger,mapcell.obj,E:\gamedcs\Hero.h,167,4,46,1,0
0xf4af0,72,global,TownExtra::TownExtra,mapcell.obj,E:\gamedcs\game.h,377,6,52,1,0
0xf4b38,42,global,TSeerHut::TSeerHut,mapcell.obj,E:\gamedcs\seerhut.h,108,2,36,1,0
0xf4b64,120,global,NewmapCell::`vector deleting destructor',mapcell.obj,E:\gamedcs\mapcell.cpp,544,8,100,2,0
0xf4bdc,32,global,NewmapCell::~NewmapCell,mapcell.obj,E:\gamedcs\mapcell.cpp,544,6,18,1,0
0xf4bfc,84,global,BlackBoxData::~BlackBoxData,mapcell.obj,E:\gamedcs\mapcell.cpp,1725,6,56,1,0
0xf4c50,28,global,MonsterData::~MonsterData,mapcell.obj,E:\gamedcs\mapcell.cpp,2692,6,16,1,0
0xf4c6c,28,global,TTownEvent::~TTownEvent,mapcell.obj,E:\gamedcs\mapcell.cpp,2947,6,16,1,0
0xf4c88,40,global,"std::bitset<48,unsigned long>::operator[]",mapcell.obj,..\stlport\stl_bitset.h,565,8,26,2,0
0xf4cb0,36,global,"std::vector<SecondarySkillData,std::allocator<SecondarySkillData> >::vector<SecondarySkillData,std::allocator<SecondarySkillData> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf4cd4,52,global,"std::vector<SecondarySkillData,std::allocator<SecondarySkillData> >::~vector<SecondarySkillData,std::allocator<SecondarySkillData> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf4d08,36,global,"std::vector<SecondarySkillData,std::allocator<SecondarySkillData> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,24,2,0
0xf4d2c,60,global,"std::vector<SecondarySkillData,std::allocator<SecondarySkillData> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf4d68,8,global,std::allocator<SecondarySkillData>::allocator<SecondarySkillData>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf4d70,6,global,std::allocator<SecondarySkillData>::~allocator<SecondarySkillData>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf4d78,60,global,"std::vector<enum TArtifact,std::allocator<enum TArtifact> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf4db4,40,global,"std::vector<enum SpellID,std::allocator<enum SpellID> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,28,2,0
0xf4ddc,60,global,"std::vector<enum SpellID,std::allocator<enum SpellID> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf4e18,80,global,"std::vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >::rbegin",mapcell.obj,..\stlport\stl_vector.h,186,8,58,2,0
0xf4e68,80,global,"std::vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >::rend",mapcell.obj,..\stlport\stl_vector.h,190,8,58,2,0
0xf4eb8,40,global,"std::vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >::operator[]",mapcell.obj,..\stlport\stl_vector.h,204,8,28,2,0
0xf4ee0,36,global,"std::vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >::vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf4f04,52,global,"std::vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >::~vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf4f38,264,global,"std::vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >::insert",mapcell.obj,..\stlport\stl_vector.h,393,10,234,3,2
0xf5040,36,global,"std::vector<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,24,2,0
0xf5064,8,global,std::allocator<NewmapCell::TObjectCell>::allocator<NewmapCell::TObjectCell>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf506c,6,global,std::allocator<NewmapCell::TObjectCell>::~allocator<NewmapCell::TObjectCell>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf5074,36,global,"std::vector<CObjectType,std::allocator<CObjectType> >::vector<CObjectType,std::allocator<CObjectType> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf5098,52,global,"std::vector<CObjectType,std::allocator<CObjectType> >::~vector<CObjectType,std::allocator<CObjectType> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf50cc,72,global,"std::vector<CObjectType,std::allocator<CObjectType> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,52,2,0
0xf5114,60,global,"std::vector<CObjectType,std::allocator<CObjectType> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5150,8,global,std::allocator<CObjectType>::allocator<CObjectType>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf5158,6,global,std::allocator<CObjectType>::~allocator<CObjectType>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf5160,36,global,"std::vector<CObject,std::allocator<CObject> >::vector<CObject,std::allocator<CObject> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf5184,52,global,"std::vector<CObject,std::allocator<CObject> >::~vector<CObject,std::allocator<CObject> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf51b8,52,global,"std::vector<CObject,std::allocator<CObject> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,36,2,0
0xf51ec,60,global,"std::vector<CObject,std::allocator<CObject> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5228,8,global,std::allocator<CObject>::allocator<CObject>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf5230,6,global,std::allocator<CObject>::~allocator<CObject>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf5238,36,global,"std::vector<CSprite *,std::allocator<CSprite *> >::vector<CSprite *,std::allocator<CSprite *> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf525c,52,global,"std::vector<CSprite *,std::allocator<CSprite *> >::~vector<CSprite *,std::allocator<CSprite *> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf5290,40,global,"std::vector<CSprite *,std::allocator<CSprite *> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,28,2,0
0xf52b8,60,global,"std::vector<CSprite *,std::allocator<CSprite *> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf52f4,8,global,std::allocator<CSprite *>::allocator<CSprite *>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf52fc,6,global,std::allocator<CSprite *>::~allocator<CSprite *>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf5304,44,global,"std::vector<TreasureData,std::allocator<TreasureData> >::size",mapcell.obj,..\stlport\stl_vector.h,195,6,32,1,0
0xf5330,36,global,"std::vector<TreasureData,std::allocator<TreasureData> >::vector<TreasureData,std::allocator<TreasureData> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf5354,52,global,"std::vector<TreasureData,std::allocator<TreasureData> >::~vector<TreasureData,std::allocator<TreasureData> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf5388,84,global,"std::vector<TreasureData,std::allocator<TreasureData> >::push_back",mapcell.obj,..\stlport\stl_vector.h,368,8,66,2,0
0xf53dc,72,global,"std::vector<TreasureData,std::allocator<TreasureData> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,52,2,0
0xf5424,60,global,"std::vector<TreasureData,std::allocator<TreasureData> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5460,8,global,std::allocator<TreasureData>::allocator<TreasureData>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf5468,6,global,std::allocator<TreasureData>::~allocator<TreasureData>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf5470,44,global,"std::vector<MonsterData,std::allocator<MonsterData> >::size",mapcell.obj,..\stlport\stl_vector.h,195,6,32,1,0
0xf549c,36,global,"std::vector<MonsterData,std::allocator<MonsterData> >::vector<MonsterData,std::allocator<MonsterData> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf54c0,52,global,"std::vector<MonsterData,std::allocator<MonsterData> >::~vector<MonsterData,std::allocator<MonsterData> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf54f4,84,global,"std::vector<MonsterData,std::allocator<MonsterData> >::push_back",mapcell.obj,..\stlport\stl_vector.h,368,8,66,2,0
0xf5548,72,global,"std::vector<MonsterData,std::allocator<MonsterData> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,52,2,0
0xf5590,60,global,"std::vector<MonsterData,std::allocator<MonsterData> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf55cc,8,global,std::allocator<MonsterData>::allocator<MonsterData>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf55d4,6,global,std::allocator<MonsterData>::~allocator<MonsterData>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf55dc,48,global,"std::vector<BlackBoxData,std::allocator<BlackBoxData> >::size",mapcell.obj,..\stlport\stl_vector.h,195,6,32,1,0
0xf560c,36,global,"std::vector<BlackBoxData,std::allocator<BlackBoxData> >::vector<BlackBoxData,std::allocator<BlackBoxData> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf5630,52,global,"std::vector<BlackBoxData,std::allocator<BlackBoxData> >::~vector<BlackBoxData,std::allocator<BlackBoxData> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf5664,88,global,"std::vector<BlackBoxData,std::allocator<BlackBoxData> >::push_back",mapcell.obj,..\stlport\stl_vector.h,368,8,68,2,0
0xf56bc,84,global,"std::vector<BlackBoxData,std::allocator<BlackBoxData> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,10,54,2,0
0xf5710,60,global,"std::vector<BlackBoxData,std::allocator<BlackBoxData> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf574c,8,global,std::allocator<BlackBoxData>::allocator<BlackBoxData>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf5754,6,global,std::allocator<BlackBoxData>::~allocator<BlackBoxData>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf575c,36,global,"std::vector<TSeerHut,std::allocator<TSeerHut> >::vector<TSeerHut,std::allocator<TSeerHut> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf5780,52,global,"std::vector<TSeerHut,std::allocator<TSeerHut> >::~vector<TSeerHut,std::allocator<TSeerHut> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf57b4,84,global,"std::vector<TSeerHut,std::allocator<TSeerHut> >::push_back",mapcell.obj,..\stlport\stl_vector.h,368,8,66,2,0
0xf5808,60,global,"std::vector<TSeerHut,std::allocator<TSeerHut> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5844,8,global,std::allocator<TSeerHut>::allocator<TSeerHut>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf584c,6,global,std::allocator<TSeerHut>::~allocator<TSeerHut>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf5854,36,global,"std::vector<TTimedEvent,std::allocator<TTimedEvent> >::vector<TTimedEvent,std::allocator<TTimedEvent> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf5878,52,global,"std::vector<TTimedEvent,std::allocator<TTimedEvent> >::~vector<TTimedEvent,std::allocator<TTimedEvent> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf58ac,72,global,"std::vector<TTimedEvent,std::allocator<TTimedEvent> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,52,2,0
0xf58f4,60,global,"std::vector<TTimedEvent,std::allocator<TTimedEvent> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5930,8,global,std::allocator<TTimedEvent>::allocator<TTimedEvent>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf5938,6,global,std::allocator<TTimedEvent>::~allocator<TTimedEvent>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf5940,36,global,"std::vector<TTownEvent,std::allocator<TTownEvent> >::vector<TTownEvent,std::allocator<TTownEvent> >",mapcell.obj,..\stlport\stl_vector.h,218,8,24,2,0
0xf5964,52,global,"std::vector<TTownEvent,std::allocator<TTownEvent> >::~vector<TTownEvent,std::allocator<TTownEvent> >",mapcell.obj,..\stlport\stl_vector.h,288,6,34,1,0
0xf5998,84,global,"std::vector<TTownEvent,std::allocator<TTownEvent> >::push_back",mapcell.obj,..\stlport\stl_vector.h,368,8,66,2,0
0xf59ec,72,global,"std::vector<TTownEvent,std::allocator<TTownEvent> >::resize",mapcell.obj,..\stlport\stl_vector.h,505,8,52,2,0
0xf5a34,60,global,"std::vector<TTownEvent,std::allocator<TTownEvent> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5a70,8,global,std::allocator<TTownEvent>::allocator<TTownEvent>,mapcell.obj,..\stlport\stl_alloc.h,527,2,4,1,0
0xf5a78,6,global,std::allocator<TTownEvent>::~allocator<TTownEvent>,mapcell.obj,..\stlport\stl_alloc.h,537,2,2,1,0
0xf5a80,32,global,"std::bitset<70,unsigned long>::bitset<70,unsigned long>",mapcell.obj,..\stlport\stl_bitset.h,414,6,20,1,0
0xf5aa0,40,global,"std::bitset<70,unsigned long>::operator[]",mapcell.obj,..\stlport\stl_bitset.h,564,10,26,3,0
0xf5ac8,6,global,"std::bitset<70,unsigned long>::reference::~reference",mapcell.obj,..\stlport\stl_bitset.h,376,2,2,1,0
0xf5ad0,96,global,"std::bitset<70,unsigned long>::reference::operator=",mapcell.obj,..\stlport\stl_bitset.h,379,8,82,2,0
0xf5b30,84,global,"std::vector<TownExtra,std::allocator<TownExtra> >::push_back",mapcell.obj,..\stlport\stl_vector.h,368,8,66,2,0
0xf5b84,60,global,"std::vector<TownExtra,std::allocator<TownExtra> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5bc0,60,global,"std::vector<town,std::allocator<town> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5bfc,84,global,"std::vector<Sign,std::allocator<Sign> >::push_back",mapcell.obj,..\stlport\stl_vector.h,368,8,66,2,0
0xf5c50,60,global,"std::vector<Sign,std::allocator<Sign> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
0xf5c8c,84,global,"std::vector<mine,std::allocator<mine> >::push_back",mapcell.obj,..\stlport\stl_vector.h,368,8,66,2,0
0xf5ce0,60,global,"std::vector<mine,std::allocator<mine> >::clear",mapcell.obj,..\stlport\stl_vector.h,506,6,40,1,0
