# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
class,offset,type,name
std::_STL_alloc_proxy<army,0,0x1F24,_M_data
std::_STL_alloc_proxy<boat,0,0x1A71,_M_data
std::_STL_alloc_proxy<char,0,T_32PRCHAR(0470),_M_data
std::_STL_alloc_proxy<combatManager::TObstacle,0,0x41A1,_M_data
std::_STL_alloc_proxy<enum,0,0x1B5B,_M_data
std::_STL_alloc_proxy<game::TRumour,0,0x396D,_M_data
std::_STL_alloc_proxy<garrison,0,0x1BD9,_M_data
std::_STL_alloc_proxy<generator,0,0x37C5,_M_data
std::_STL_alloc_proxy<int,0,T_32PINT4(0474),_M_data
std::_STL_alloc_proxy<long,0,T_32PLONG(0412),_M_data
std::_STL_alloc_proxy<mine,0,0x353F,_M_data
std::_STL_alloc_proxy<pathCell,0,0x4101,_M_data
std::_STL_alloc_proxy<resource,0,0x3478,_M_data
std::_STL_alloc_proxy<std::_Rb_tree_node<enum,0,0x2089,_M_data
std::_STL_alloc_proxy<std::vector<char,0,0x190D,_M_data
std::_STL_alloc_proxy<town,0,0x1ACA,_M_data
std::_STL_alloc_proxy<type_creature_bank,0,0x36EC,_M_data
std::_STL_alloc_proxy<type_creature_source,0,0x5C1D,_M_data
std::_STL_alloc_proxy<type_creature_value,0,0x67B9,_M_data
std::_STL_alloc_proxy<type_event_record,0,0x367A,_M_data
std::_STL_alloc_proxy<type_monster_data,0,0x5D67,_M_data
std::_STL_alloc_proxy<type_point,0,0x26AA,_M_data
std::_STL_alloc_proxy<type_university,0,0x2FC1,_M_data
std::_STL_alloc_proxy<unsigned,0,T_32PUSHORT(0421),_M_data
std::_STL_alloc_proxy<widget,0,0x1755,_M_data
"std::_String_base<char,std::allocator<char>",0,T_32PRCHAR(0470),_M_start
"std::_String_base<char,std::allocator<char>",4,T_32PRCHAR(0470),_M_finish
"std::_String_base<char,std::allocator<char>",8,std::_STL_alloc_proxy<char,_M_end_of_storage
std::_String_base<unsigned,0,T_32PUSHORT(0421),_M_start
std::_String_base<unsigned,4,T_32PUSHORT(0421),_M_finish
std::_String_base<unsigned,8,std::_STL_alloc_proxy<unsigned,_M_end_of_storage
"std::_Vector_base<BlackBoxData,std::allocator<BlackBoxData>",0,0x2F56,_M_start
"std::_Vector_base<BlackBoxData,std::allocator<BlackBoxData>",4,0x2F56,_M_finish
"std::_Vector_base<BlackBoxData,std::allocator<BlackBoxData>",8,std::_STL_alloc_proxy<BlackBoxData,_M_end_of_storage
"std::_Vector_base<CObject,std::allocator<CObject>",0,0x30B6,_M_start
"std::_Vector_base<CObject,std::allocator<CObject>",4,0x30B6,_M_finish
"std::_Vector_base<CObject,std::allocator<CObject>",8,std::_STL_alloc_proxy<CObject,_M_end_of_storage
"std::_Vector_base<CObjectType,std::allocator<CObjectType>",0,0x30A8,_M_start
"std::_Vector_base<CObjectType,std::allocator<CObjectType>",4,0x30A8,_M_finish
"std::_Vector_base<CObjectType,std::allocator<CObjectType>",8,std::_STL_alloc_proxy<CObjectType,_M_end_of_storage
std::_Vector_base<CSprite,0,0x31B0,_M_start
std::_Vector_base<CSprite,4,0x31B0,_M_finish
std::_Vector_base<CSprite,8,std::_STL_alloc_proxy<CSprite,_M_end_of_storage
"std::_Vector_base<LODEntry,std::allocator<LODEntry>",0,0x462D,_M_start
"std::_Vector_base<LODEntry,std::allocator<LODEntry>",4,0x462D,_M_finish
"std::_Vector_base<LODEntry,std::allocator<LODEntry>",8,std::_STL_alloc_proxy<LODEntry,_M_end_of_storage
"std::_Vector_base<MonsterData,std::allocator<MonsterData>",0,0x328D,_M_start
"std::_Vector_base<MonsterData,std::allocator<MonsterData>",4,0x328D,_M_finish
"std::_Vector_base<MonsterData,std::allocator<MonsterData>",8,std::_STL_alloc_proxy<MonsterData,_M_end_of_storage
"std::_Vector_base<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell>",0,0x3889,_M_start
"std::_Vector_base<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell>",4,0x3889,_M_finish
"std::_Vector_base<NewmapCell::TObjectCell,std::allocator<NewmapCell::TObjectCell>",8,std::_STL_alloc_proxy<NewmapCell::TObjectCell,_M_end_of_storage
"std::_Vector_base<SecondarySkillData,std::allocator<SecondarySkillData>",0,0x2DFA,_M_start
"std::_Vector_base<SecondarySkillData,std::allocator<SecondarySkillData>",4,0x2DFA,_M_finish
"std::_Vector_base<SecondarySkillData,std::allocator<SecondarySkillData>",8,std::_STL_alloc_proxy<SecondarySkillData,_M_end_of_storage
"std::_Vector_base<Sign,std::allocator<Sign>",0,0x3B43,_M_start
"std::_Vector_base<Sign,std::allocator<Sign>",4,0x3B43,_M_finish
"std::_Vector_base<Sign,std::allocator<Sign>",8,std::_STL_alloc_proxy<Sign,_M_end_of_storage
"std::_Vector_base<TBlackMarket,std::allocator<TBlackMarket>",0,0x3A43,_M_start
"std::_Vector_base<TBlackMarket,std::allocator<TBlackMarket>",4,0x3A43,_M_finish
"std::_Vector_base<TBlackMarket,std::allocator<TBlackMarket>",8,std::_STL_alloc_proxy<TBlackMarket,_M_end_of_storage
"std::_Vector_base<TSeerHut,std::allocator<TSeerHut>",0,0x2667,_M_start
"std::_Vector_base<TSeerHut,std::allocator<TSeerHut>",4,0x2667,_M_finish
"std::_Vector_base<TSeerHut,std::allocator<TSeerHut>",8,std::_STL_alloc_proxy<TSeerHut,_M_end_of_storage
"std::_Vector_base<TTimedEvent,std::allocator<TTimedEvent>",0,0x3373,_M_start
"std::_Vector_base<TTimedEvent,std::allocator<TTimedEvent>",4,0x3373,_M_finish
"std::_Vector_base<TTimedEvent,std::allocator<TTimedEvent>",8,std::_STL_alloc_proxy<TTimedEvent,_M_end_of_storage
"std::_Vector_base<TTownEvent,std::allocator<TTownEvent>",0,0x33E0,_M_start
"std::_Vector_base<TTownEvent,std::allocator<TTownEvent>",4,0x33E0,_M_finish
"std::_Vector_base<TTownEvent,std::allocator<TTownEvent>",8,std::_STL_alloc_proxy<TTownEvent,_M_end_of_storage
"std::_Vector_base<TownExtra,std::allocator<TownExtra>",0,0x3C48,_M_start
"std::_Vector_base<TownExtra,std::allocator<TownExtra>",4,0x3C48,_M_finish
"std::_Vector_base<TownExtra,std::allocator<TownExtra>",8,std::_STL_alloc_proxy<TownExtra,_M_end_of_storage
"std::_Vector_base<TreasureData,std::allocator<TreasureData>",0,0x2FEA,_M_start
"std::_Vector_base<TreasureData,std::allocator<TreasureData>",4,0x2FEA,_M_finish
"std::_Vector_base<TreasureData,std::allocator<TreasureData>",8,std::_STL_alloc_proxy<TreasureData,_M_end_of_storage
std::_Vector_base<army,0,0x1F24,_M_start
std::_Vector_base<army,4,0x1F24,_M_finish
std::_Vector_base<army,8,std::_STL_alloc_proxy<army,_M_end_of_storage
"std::_Vector_base<boat,std::allocator<boat>",0,0x1A71,_M_start
"std::_Vector_base<boat,std::allocator<boat>",4,0x1A71,_M_finish
"std::_Vector_base<boat,std::allocator<boat>",8,std::_STL_alloc_proxy<boat,_M_end_of_storage
std::_Vector_base<char,0,0x11FF,_M_start
std::_Vector_base<char,4,0x11FF,_M_finish
std::_Vector_base<char,8,std::_STL_alloc_proxy<char,_M_end_of_storage
"std::_Vector_base<combatManager::TObstacle,std::allocator<combatManager::TObstacle>",0,0x41A1,_M_start
"std::_Vector_base<combatManager::TObstacle,std::allocator<combatManager::TObstacle>",4,0x41A1,_M_finish
"std::_Vector_base<combatManager::TObstacle,std::allocator<combatManager::TObstacle>",8,std::_STL_alloc_proxy<combatManager::TObstacle,_M_end_of_storage
std::_Vector_base<enum,0,0x1B5B,_M_start
std::_Vector_base<enum,4,0x1B5B,_M_finish
std::_Vector_base<enum,8,std::_STL_alloc_proxy<enum,_M_end_of_storage
"std::_Vector_base<game::TRumour,std::allocator<game::TRumour>",0,0x396D,_M_start
"std::_Vector_base<game::TRumour,std::allocator<game::TRumour>",4,0x396D,_M_finish
"std::_Vector_base<game::TRumour,std::allocator<game::TRumour>",8,std::_STL_alloc_proxy<game::TRumour,_M_end_of_storage
"std::_Vector_base<garrison,std::allocator<garrison>",0,0x1BD9,_M_start
"std::_Vector_base<garrison,std::allocator<garrison>",4,0x1BD9,_M_finish
"std::_Vector_base<garrison,std::allocator<garrison>",8,std::_STL_alloc_proxy<garrison,_M_end_of_storage
"std::_Vector_base<generator,std::allocator<generator>",0,0x37C5,_M_start
"std::_Vector_base<generator,std::allocator<generator>",4,0x37C5,_M_finish
"std::_Vector_base<generator,std::allocator<generator>",8,std::_STL_alloc_proxy<generator,_M_end_of_storage
"std::_Vector_base<int,std::allocator<int>",0,T_32PINT4(0474),_M_start
"std::_Vector_base<int,std::allocator<int>",4,T_32PINT4(0474),_M_finish
"std::_Vector_base<int,std::allocator<int>",8,std::_STL_alloc_proxy<int,_M_end_of_storage
"std::_Vector_base<long,std::allocator<long>",0,T_32PLONG(0412),_M_start
"std::_Vector_base<long,std::allocator<long>",4,T_32PLONG(0412),_M_finish
"std::_Vector_base<long,std::allocator<long>",8,std::_STL_alloc_proxy<long,_M_end_of_storage
"std::_Vector_base<mine,std::allocator<mine>",0,0x353F,_M_start
"std::_Vector_base<mine,std::allocator<mine>",4,0x353F,_M_finish
"std::_Vector_base<mine,std::allocator<mine>",8,std::_STL_alloc_proxy<mine,_M_end_of_storage
std::_Vector_base<pathCell,0,0x4101,_M_start
std::_Vector_base<pathCell,4,0x4101,_M_finish
std::_Vector_base<pathCell,8,std::_STL_alloc_proxy<pathCell,_M_end_of_storage
"std::_Vector_base<pathCell,std::allocator<pathCell>",0,0x267C,_M_start
"std::_Vector_base<pathCell,std::allocator<pathCell>",4,0x267C,_M_finish
"std::_Vector_base<pathCell,std::allocator<pathCell>",8,std::_STL_alloc_proxy<pathCell,_M_end_of_storage
std::_Vector_base<resource,0,0x3478,_M_start
std::_Vector_base<resource,4,0x3478,_M_finish
std::_Vector_base<resource,8,std::_STL_alloc_proxy<resource,_M_end_of_storage
std::_Vector_base<std::vector<char,0,0x190D,_M_start
std::_Vector_base<std::vector<char,4,0x190D,_M_finish
std::_Vector_base<std::vector<char,8,std::_STL_alloc_proxy<std::vector<char,_M_end_of_storage
"std::_Vector_base<town,std::allocator<town>",0,0x1ACA,_M_start
"std::_Vector_base<town,std::allocator<town>",4,0x1ACA,_M_finish
"std::_Vector_base<town,std::allocator<town>",8,std::_STL_alloc_proxy<town,_M_end_of_storage
"std::_Vector_base<type_creature_bank,std::allocator<type_creature_bank>",0,0x36EC,_M_start
"std::_Vector_base<type_creature_bank,std::allocator<type_creature_bank>",4,0x36EC,_M_finish
"std::_Vector_base<type_creature_bank,std::allocator<type_creature_bank>",8,std::_STL_alloc_proxy<type_creature_bank,_M_end_of_storage
"std::_Vector_base<type_creature_source,std::allocator<type_creature_source>",0,0x5C1D,_M_start
"std::_Vector_base<type_creature_source,std::allocator<type_creature_source>",4,0x5C1D,_M_finish
"std::_Vector_base<type_creature_source,std::allocator<type_creature_source>",8,std::_STL_alloc_proxy<type_creature_source,_M_end_of_storage
"std::_Vector_base<type_creature_value,std::allocator<type_creature_value>",0,0x67B9,_M_start
"std::_Vector_base<type_creature_value,std::allocator<type_creature_value>",4,0x67B9,_M_finish
"std::_Vector_base<type_creature_value,std::allocator<type_creature_value>",8,std::_STL_alloc_proxy<type_creature_value,_M_end_of_storage
std::_Vector_base<type_event_record,0,0x367A,_M_start
std::_Vector_base<type_event_record,4,0x367A,_M_finish
std::_Vector_base<type_event_record,8,std::_STL_alloc_proxy<type_event_record,_M_end_of_storage
"std::_Vector_base<type_monster_data,std::allocator<type_monster_data>",0,0x5D67,_M_start
"std::_Vector_base<type_monster_data,std::allocator<type_monster_data>",4,0x5D67,_M_finish
"std::_Vector_base<type_monster_data,std::allocator<type_monster_data>",8,std::_STL_alloc_proxy<type_monster_data,_M_end_of_storage
"std::_Vector_base<type_point,std::allocator<type_point>",0,0x26AA,_M_start
"std::_Vector_base<type_point,std::allocator<type_point>",4,0x26AA,_M_finish
"std::_Vector_base<type_point,std::allocator<type_point>",8,std::_STL_alloc_proxy<type_point,_M_end_of_storage
"std::_Vector_base<type_university,std::allocator<type_university>",0,0x2FC1,_M_start
"std::_Vector_base<type_university,std::allocator<type_university>",4,0x2FC1,_M_finish
"std::_Vector_base<type_university,std::allocator<type_university>",8,std::_STL_alloc_proxy<type_university,_M_end_of_storage
std::_Vector_base<widget,0,0x1755,_M_start
std::_Vector_base<widget,4,0x1755,_M_finish
std::_Vector_base<widget,8,std::_STL_alloc_proxy<widget,_M_end_of_storage
std::__Named_exception,4,0x10C5,_M_name
std::binder2nd<std::_Eq_traits<std::char_traits<char>,0,std::_Eq_traits<std::char_traits<char>,_M_op
std::binder2nd<std::_Eq_traits<std::char_traits<char>,1,T_RCHAR(0070),value
"std::bitset<10,unsigned",0,T_32PULONG(0422),_M_wp
"std::bitset<10,unsigned",4,T_UINT4(0075),_M_bpos
"std::bitset<18,unsigned",0,T_32PULONG(0422),_M_wp
"std::bitset<18,unsigned",4,T_UINT4(0075),_M_bpos
"std::bitset<48,unsigned",0,T_32PULONG(0422),_M_wp
"std::bitset<48,unsigned",4,T_UINT4(0075),_M_bpos
"std::bitset<70,unsigned",0,T_32PULONG(0422),_M_wp
"std::bitset<70,unsigned",4,T_UINT4(0075),_M_bpos
std::pair<std::_Rb_tree_iterator<enum,0,std::_Rb_tree_iterator<enum,first
std::pair<std::_Rb_tree_iterator<enum,4,T_UCHAR(0020),second
std::reverse_iterator<NewmapCell::TObjectCell,0,0x3889,__current
"std::reverse_iterator<std::_Bit_iter<bool,bool",0,"std::_Bit_iter<bool,bool",__current
"std::reverse_iterator<std::_Bit_iter<std::_Bit_reference,std::_Bit_reference",0,"std::_Bit_iter<std::_Bit_reference,std::_Bit_reference",__current
std::reverse_iterator<widget,0,0x1723,__current
std::set<enum,0,std::_Rb_tree<enum,_M_t
std::subtractive_rng,0,0x15E9,_M_table
std::subtractive_rng,220,T_ULONG(0022),_M_index1
std::subtractive_rng,224,T_ULONG(0022),_M_index2
tWAVEFORMATEX,0,T_USHORT(0021),wFormatTag
tWAVEFORMATEX,2,T_USHORT(0021),nChannels
tWAVEFORMATEX,4,T_ULONG(0022),nSamplesPerSec
tWAVEFORMATEX,8,T_ULONG(0022),nAvgBytesPerSec
tWAVEFORMATEX,12,T_USHORT(0021),nBlockAlign
tWAVEFORMATEX,14,T_USHORT(0021),wBitsPerSample
tWAVEFORMATEX,16,T_USHORT(0021),cbSize
tagBITMAPINFOHEADER,0,T_ULONG(0022),biSize
tagBITMAPINFOHEADER,4,T_LONG(0012),biWidth
tagBITMAPINFOHEADER,8,T_LONG(0012),biHeight
tagBITMAPINFOHEADER,12,T_USHORT(0021),biPlanes
tagBITMAPINFOHEADER,14,T_USHORT(0021),biBitCount
tagBITMAPINFOHEADER,16,T_ULONG(0022),biCompression
tagBITMAPINFOHEADER,20,T_ULONG(0022),biSizeImage
tagBITMAPINFOHEADER,24,T_LONG(0012),biXPelsPerMeter
tagBITMAPINFOHEADER,28,T_LONG(0012),biYPelsPerMeter
tagBITMAPINFOHEADER,32,T_ULONG(0022),biClrUsed
tagBITMAPINFOHEADER,36,T_ULONG(0022),biClrImportant
tagBLOB,0,T_ULONG(0022),cbSize
tagBLOB,4,T_32PUCHAR(0420),pBlobData
tagCABOOL,0,T_ULONG(0022),cElems
tagCABOOL,4,T_32PSHORT(0411),pElems
tagCABSTR,0,T_ULONG(0022),cElems
tagCABSTR,4,0x110B,pElems
tagCACLIPDATA,0,T_ULONG(0022),cElems
tagCACLIPDATA,4,0x1164,pElems
tagCACLSID,0,T_ULONG(0022),cElems
tagCACLSID,4,0x1124,pElems
tagCACY,0,T_ULONG(0022),cElems
tagCACY,4,0x11F6,pElems
tagCADATE,0,T_ULONG(0022),cElems
tagCADATE,4,T_32PREAL64(0441),pElems
tagCADBL,0,T_ULONG(0022),cElems
tagCADBL,4,T_32PREAL64(0441),pElems
tagCAFILETIME,0,T_ULONG(0022),cElems
tagCAFILETIME,4,0x1112,pElems
tagCAFLT,0,T_ULONG(0022),cElems
tagCAFLT,4,T_32PREAL32(0440),pElems
tagCAH,0,T_ULONG(0022),cElems
tagCAH,4,0x1155,pElems
tagCAI,0,T_ULONG(0022),cElems
tagCAI,4,T_32PSHORT(0411),pElems
tagCAL,0,T_ULONG(0022),cElems
tagCAL,4,T_32PLONG(0412),pElems
tagCALPSTR,0,T_ULONG(0022),cElems
tagCALPSTR,4,0x11FF,pElems
tagCALPWSTR,0,T_ULONG(0022),cElems
tagCALPWSTR,4,0x110B,pElems
tagCAPROPVARIANT,0,T_ULONG(0022),cElems
tagCAPROPVARIANT,4,0x1206,pElems
tagCASCODE,0,T_ULONG(0022),cElems
tagCASCODE,4,T_32PLONG(0412),pElems
tagCAUB,0,T_ULONG(0022),cElems
tagCAUB,4,T_32PUCHAR(0420),pElems
tagCAUH,0,T_ULONG(0022),cElems
tagCAUH,4,0x118A,pElems
tagCAUI,0,T_ULONG(0022),cElems
tagCAUI,4,T_32PUSHORT(0421),pElems
tagCAUL,0,T_ULONG(0022),cElems
tagCAUL,4,T_32PULONG(0422),pElems
tagCLIPDATA,0,T_ULONG(0022),cbSize
tagCLIPDATA,4,T_LONG(0012),ulClipFmt
tagCLIPDATA,8,T_32PUCHAR(0420),pClipData
tagDDDEVICEIDENTIFIER,0,0x3FE7,szDriver
tagDDDEVICEIDENTIFIER,512,0x3FE7,szDescription
tagDDDEVICEIDENTIFIER,1024,0x1154,liDriverVersion
tagDDDEVICEIDENTIFIER,1032,T_ULONG(0022),dwVendorId
tagDDDEVICEIDENTIFIER,1036,T_ULONG(0022),dwDeviceId
tagDDDEVICEIDENTIFIER,1040,T_ULONG(0022),dwSubSysId
tagDDDEVICEIDENTIFIER,1044,T_ULONG(0022),dwRevision
tagDDDEVICEIDENTIFIER,1048,_GUID,guidDeviceIdentifier
tagLOGFONTW,0,T_LONG(0012),lfHeight
tagLOGFONTW,4,T_LONG(0012),lfWidth
tagLOGFONTW,8,T_LONG(0012),lfEscapement
tagLOGFONTW,12,T_LONG(0012),lfOrientation
tagLOGFONTW,16,T_LONG(0012),lfWeight
tagLOGFONTW,20,T_UCHAR(0020),lfItalic
tagLOGFONTW,21,T_UCHAR(0020),lfUnderline
tagLOGFONTW,22,T_UCHAR(0020),lfStrikeOut
tagLOGFONTW,23,T_UCHAR(0020),lfCharSet
tagLOGFONTW,24,T_UCHAR(0020),lfOutPrecision
tagLOGFONTW,25,T_UCHAR(0020),lfClipPrecision
tagLOGFONTW,26,T_UCHAR(0020),lfQuality
tagLOGFONTW,27,T_UCHAR(0020),lfPitchAndFamily
tagLOGFONTW,28,0x1115,lfFaceName
tagMSG,0,T_32PVOID(0403),hwnd
tagMSG,4,T_UINT4(0075),message
tagMSG,8,T_UINT4(0075),wParam
tagMSG,12,T_LONG(0012),lParam
tagMSG,16,T_ULONG(0022),time
tagMSG,20,tagPOINT,pt
tagPALETTEENTRY,0,T_UCHAR(0020),peRed
tagPALETTEENTRY,1,T_UCHAR(0020),peGreen
tagPALETTEENTRY,2,T_UCHAR(0020),peBlue
tagPALETTEENTRY,3,T_UCHAR(0020),peFlags
tagPOINT,0,T_LONG(0012),x
tagPOINT,4,T_LONG(0012),y
tagPROPVARIANT,0,T_USHORT(0021),vt
tagPROPVARIANT,2,T_USHORT(0021),wReserved1
tagPROPVARIANT,4,T_USHORT(0021),wReserved2
tagPROPVARIANT,6,T_USHORT(0021),wReserved3
tagPROPVARIANT,8,T_UCHAR(0020),bVal
tagPROPVARIANT,8,T_SHORT(0011),iVal
tagPROPVARIANT,8,T_USHORT(0021),uiVal
tagPROPVARIANT,8,T_SHORT(0011),boolVal
tagPROPVARIANT,8,T_LONG(0012),lVal
tagPROPVARIANT,8,T_ULONG(0022),ulVal
tagPROPVARIANT,8,T_REAL32(0040),fltVal
tagPROPVARIANT,8,T_LONG(0012),scode
tagPROPVARIANT,8,0x1154,hVal
tagPROPVARIANT,8,0x1111,uhVal
tagPROPVARIANT,8,T_REAL64(0041),dblVal
tagPROPVARIANT,8,0x115B,cyVal
tagPROPVARIANT,8,T_REAL64(0041),date
tagPROPVARIANT,8,_FILETIME,filetime
tagPROPVARIANT,8,0x1124,puuid
tagPROPVARIANT,8,tagBLOB,blob
tagPROPVARIANT,8,0x1164,pclipdata
tagPROPVARIANT,8,0x1193,pStream
tagPROPVARIANT,8,0x11C9,pStorage
tagPROPVARIANT,8,T_32PUSHORT(0421),bstrVal
tagPROPVARIANT,8,T_32PRCHAR(0470),pszVal
tagPROPVARIANT,8,T_32PUSHORT(0421),pwszVal
tagPROPVARIANT,8,tagCAUB,caub
tagPROPVARIANT,8,tagCAI,cai
tagPROPVARIANT,8,tagCAUI,caui
tagPROPVARIANT,8,tagCABOOL,cabool
tagPROPVARIANT,8,tagCAL,cal
tagPROPVARIANT,8,tagCAUL,caul
tagPROPVARIANT,8,tagCAFLT,caflt
tagPROPVARIANT,8,tagCASCODE,cascode
tagPROPVARIANT,8,tagCAH,cah
tagPROPVARIANT,8,tagCAUH,cauh
tagPROPVARIANT,8,tagCADBL,cadbl
tagPROPVARIANT,8,tagCACY,cacy
tagPROPVARIANT,8,tagCADATE,cadate
tagPROPVARIANT,8,tagCAFILETIME,cafiletime
tagPROPVARIANT,8,tagCACLSID,cauuid
tagPROPVARIANT,8,tagCACLIPDATA,caclipdata
tagPROPVARIANT,8,tagCABSTR,cabstr
tagPROPVARIANT,8,tagCALPSTR,calpstr
tagPROPVARIANT,8,tagCALPWSTR,calpwstr
tagPROPVARIANT,8,tagCAPROPVARIANT,capropvar
tagRECT,0,T_LONG(0012),left
tagRECT,4,T_LONG(0012),top
tagRECT,8,T_LONG(0012),right
tagRECT,12,T_LONG(0012),bottom
tagRGBQUAD,0,T_UCHAR(0020),rgbBlue
tagRGBQUAD,1,T_UCHAR(0020),rgbGreen
tagRGBQUAD,2,T_UCHAR(0020),rgbRed
tagRGBQUAD,3,T_UCHAR(0020),rgbReserved
tagSTATSTG,0,T_32PUSHORT(0421),pwcsName
tagSTATSTG,4,T_ULONG(0022),type
tagSTATSTG,8,0x1111,cbSize
tagSTATSTG,16,_FILETIME,mtime
tagSTATSTG,24,_FILETIME,ctime
tagSTATSTG,32,_FILETIME,atime
tagSTATSTG,40,T_ULONG(0022),grfMode
tagSTATSTG,44,T_ULONG(0022),grfLocksSupported
tagSTATSTG,48,_GUID,clsid
tagSTATSTG,64,T_ULONG(0022),grfStateBits
tagSTATSTG,68,T_ULONG(0022),reserved
tagTEXTMETRICW,0,T_LONG(0012),tmHeight
tagTEXTMETRICW,4,T_LONG(0012),tmAscent
tagTEXTMETRICW,8,T_LONG(0012),tmDescent
tagTEXTMETRICW,12,T_LONG(0012),tmInternalLeading
tagTEXTMETRICW,16,T_LONG(0012),tmExternalLeading
tagTEXTMETRICW,20,T_LONG(0012),tmAveCharWidth
tagTEXTMETRICW,24,T_LONG(0012),tmMaxCharWidth
tagTEXTMETRICW,28,T_LONG(0012),tmWeight
tagTEXTMETRICW,32,T_LONG(0012),tmOverhang
tagTEXTMETRICW,36,T_LONG(0012),tmDigitizedAspectX
tagTEXTMETRICW,40,T_LONG(0012),tmDigitizedAspectY
tagTEXTMETRICW,44,T_USHORT(0021),tmFirstChar
tagTEXTMETRICW,46,T_USHORT(0021),tmLastChar
tagTEXTMETRICW,48,T_USHORT(0021),tmDefaultChar
tagTEXTMETRICW,50,T_USHORT(0021),tmBreakChar
tagTEXTMETRICW,52,T_UCHAR(0020),tmItalic
tagTEXTMETRICW,53,T_UCHAR(0020),tmUnderlined
tagTEXTMETRICW,54,T_UCHAR(0020),tmStruckOut
tagTEXTMETRICW,55,T_UCHAR(0020),tmPitchAndFamily
tagTEXTMETRICW,56,T_UCHAR(0020),tmCharSet
tagWNDCLASSW,0,T_UINT4(0075),style
tagWNDCLASSW,4,0x15F3,lpfnWndProc
tagWNDCLASSW,8,T_INT4(0074),cbClsExtra
tagWNDCLASSW,12,T_INT4(0074),cbWndExtra
tagWNDCLASSW,16,T_32PVOID(0403),hInstance
tagWNDCLASSW,20,T_32PVOID(0403),hIcon
tagWNDCLASSW,24,T_32PVOID(0403),hCursor
tagWNDCLASSW,28,T_32PVOID(0403),hbrBackground
tagWNDCLASSW,32,0x103F,lpszMenuName
tagWNDCLASSW,36,0x103F,lpszClassName
textButton,96,0x70A3,Font
textButton,100,font::TColor,textColor
textEntryWidget,80,0x105F,textBack
textEntryWidget,84,0x3DEC,saveBack
textEntryWidget,88,T_USHORT(0021),cursorIndex
textEntryWidget,90,T_USHORT(0021),bufferSize
textEntryWidget,92,T_SHORT(0011),textWidth
textEntryWidget,94,T_SHORT(0011),textHeight
textEntryWidget,96,T_SHORT(0011),textX
textEntryWidget,98,T_SHORT(0011),textY
textEntryWidget,100,T_SHORT(0011),textLines
textEntryWidget,102,T_SHORT(0011),attributes
textEntryWidget,104,T_SHORT(0011),type
textEntryWidget,106,T_SHORT(0011),displayOffset
textEntryWidget,108,T_CHAR(0010),cursorFlashOn
textEntryWidget,109,T_UCHAR(0020),focus
textEntryWidget,110,T_UCHAR(0020),autoDraw
textWidget,52,"std::basic_string<char,std::char_traits<char>,std::allocator<char>",Text
textWidget,64,0x1C91,Font
textWidget,68,font::TColor,Color
textWidget,72,T_INT4(0074),BackColor
textWidget,76,T_UINT4(0075),Justify
town,0,T_CHAR(0010),id
town,1,T_CHAR(0010),playerOwner
town,2,T_UCHAR(0020),builtThisTurn
town,3,T_UCHAR(0020),threatening_heroes
town,4,T_CHAR(0010),townType
town,5,T_UCHAR(0020),mapX
town,6,T_UCHAR(0020),mapY
town,7,T_UCHAR(0020),mapZ
town,8,T_UCHAR(0020),boatX
town,9,T_UCHAR(0020),boatY
town,10,T_CHAR(0010),garrisonHero
town,11,T_CHAR(0010),occupyingHero
town,12,T_CHAR(0010),mageLevel
town,14,0x3F10,population
town,42,T_CHAR(0010),bIsGrouped
town,43,T_UCHAR(0020),ManaVortexFull
town,44,T_UCHAR(0020),pond_amount
town,48,EGameResource,pond_resource
town,52,TCreatureType,summoningType
town,56,T_SHORT(0011),summoningPopulation
town,60,0x3F11,townSpells
town,180,0x3F12,maxTownSpellAvailable
town,185,0x184E,cName
town,200,"std::bitset<70,unsigned",SpellDisabledMask
town,212,armyGroup,town_army
town,268,0x3F19,generator_bonus
town,328,T_QUAD(0013),populationMask
town,336,T_QUAD(0013),full_building_mask
town,344,T_QUAD(0013),legal_buildings
townManager,56,T_INT4(0074),scroll_offset
townManager,60,T_INT4(0074),lastHoverAK
townManager,64,0x1ACA,currTown
townManager,68,0x718B,panorama
townManager,72,0x718C,MonPix
townManager,100,0x718E,objects
townManager,276,T_INT4(0074),numObjects
townManager,280,T_INT4(0074),loadedTownType
townManager,284,0x101D,saveWin
townManager,288,0x7191,townWindow
townManager,292,0x7192,townMenu
townManager,296,0x1BB2,garrisonStrip
townManager,300,0x1BB2,heroStrip
townManager,304,0x1BB2,currStrip
townManager,308,T_INT4(0074),currIndex
townManager,312,0x1BB2,srcStrip
townManager,316,T_INT4(0074),srcIndex
townManager,320,0x1BB2,destStrip
townManager,324,T_INT4(0074),destIndex
townManager,328,0x1CC4,townBank
townManager,332,0x1CC4,townPopupBank
townManager,336,0x2563,townText
townManager,416,T_INT4(0074),lastHover
townManager,420,T_INT4(0074),lastQualifier
townManager,424,T_INT4(0074),command
townManager,432,T_QUAD(0013),canBuyMask
townManager,440,T_QUAD(0013),canBuildMask
townManager,448,0x7193,pNetMsgHandler
townManager,452,0x2BAB,pNetMsgHandlerSave
townManager,456,T_INT4(0074),objToBuild
townManager,460,0x7194,dialogWindow
townManager,464,0x101D,multiWin
