# every stored comment (HD-pressing addresses); kind r=repeatable, n=normal.
hd_va,kind,text
0x5cef8e,n,this
0x5cef99,n,allocation_size
0x5cefae,n,style
0x5cefb0,n,back_color
0x5cefb2,n,flipped
0x5cefb4,n,sequence
0x5cefb6,n,frame
0x5cefbd,n,id
0x5cefbf,n,h
0x5cefc1,n,w
0x5cefc3,n,y
0x5cefc5,n,x
0x5cefca,n,this
0x5cefde,n,value
0x5cefdf,n,count
0x5cefe1,n,pos
0x5cefe2,n,this
0x5cefed,n,allocation_size
0x5cf002,n,style
0x5cf004,n,back_color
0x5cf006,n,flipped
0x5cf008,n,sequence
0x5cf00a,n,frame
0x5cf011,n,id
0x5cf013,n,h
0x5cf015,n,w
0x5cf017,n,y
0x5cf019,n,x
0x5cf01e,n,this
0x5cf032,n,value
0x5cf033,n,count
0x5cf035,n,pos
0x5cf036,n,this
0x5cf041,n,allocation_size
0x5cf056,n,int
0x5cf058,n,back_color
0x5cf05a,n,justify
0x5cf05c,n,textWidgetId
0x5cf05e,n,color
0x5cf064,n,textString
0x5cf069,n,textWidgetHeight
0x5cf06b,n,textWidgetWidth
0x5cf06d,n,textWidgetY
0x5cf072,n,textWidgetX
0x5cf074,n,this
0x5cf088,n,value
0x5cf089,n,count
0x5cf08b,n,pos
0x5cf08c,n,this
0x5cf097,n,allocation_size
0x5cf0ac,n,int
0x5cf0ae,n,back_color
0x5cf0b0,n,justify
0x5cf0b2,n,textWidgetId
0x5cf0b4,n,color
0x5cf0ba,n,textString
0x5cf0bf,n,textWidgetHeight
0x5cf0c1,n,textWidgetWidth
0x5cf0c3,n,textWidgetY
0x5cf0c8,n,textWidgetX
0x5cf0cd,n,this
0x5cf0e1,n,value
0x5cf0e2,n,count
0x5cf0e4,n,pos
0x5cf0e5,n,this
0x5cf0f0,n,allocation_size
0x5cf105,n,int
0x5cf107,n,back_color
0x5cf109,n,justify
0x5cf10b,n,textWidgetId
0x5cf10d,n,color
0x5cf113,n,textString
0x5cf118,n,textWidgetHeight
0x5cf11a,n,textWidgetWidth
0x5cf11c,n,textWidgetY
0x5cf121,n,textWidgetX
0x5cf126,n,this
0x5cf13a,n,value
0x5cf13b,n,count
0x5cf13d,n,pos
0x5cf13e,n,this
0x5cf149,n,allocation_size
0x5cf15e,n,int
0x5cf160,n,back_color
0x5cf162,n,justify
0x5cf164,n,textWidgetId
0x5cf166,n,color
0x5cf16c,n,textString
0x5cf171,n,textWidgetHeight
0x5cf173,n,textWidgetWidth
0x5cf175,n,textWidgetY
0x5cf17a,n,textWidgetX
0x5cf17f,n,this
0x5cf193,n,value
0x5cf194,n,count
0x5cf196,n,pos
0x5cf197,n,this
0x5cf1a2,n,allocation_size
0x5cf1b7,n,int
0x5cf1b9,n,back_color
0x5cf1bb,n,justify
0x5cf1bd,n,textWidgetId
0x5cf1bf,n,color
0x5cf1c5,n,textString
0x5cf1ca,n,textWidgetHeight
0x5cf1cc,n,textWidgetWidth
0x5cf1ce,n,textWidgetY
0x5cf1d3,n,textWidgetX
0x5cf1d8,n,this
0x5cf1ec,n,value
0x5cf1ed,n,count
0x5cf1ef,n,pos
0x5cf1f0,n,this
0x5cf1fb,n,allocation_size
0x5cf210,n,int
0x5cf212,n,back_color
0x5cf214,n,justify
0x5cf216,n,textWidgetId
0x5cf218,n,color
0x5cf21e,n,textString
0x5cf223,n,textWidgetHeight
0x5cf225,n,textWidgetWidth
0x5cf227,n,textWidgetY
0x5cf22c,n,textWidgetX
0x5cf231,n,this
0x5cf245,n,value
0x5cf246,n,count
0x5cf248,n,pos
0x5cf249,n,this
0x5cf254,n,allocation_size
0x5cf269,n,int
0x5cf26b,n,back_color
0x5cf26d,n,justify
0x5cf26f,n,textWidgetId
0x5cf271,n,color
0x5cf277,n,textString
0x5cf27c,n,textWidgetHeight
0x5cf27e,n,textWidgetWidth
0x5cf280,n,textWidgetY
0x5cf285,n,textWidgetX
0x5cf28a,n,this
0x5cf29e,n,value
0x5cf29f,n,count
0x5cf2a1,n,pos
0x5cf2a2,n,this
0x5cf2ad,n,allocation_size
0x5cf2c2,n,style
0x5cf2c4,n,back_color
0x5cf2c6,n,flipped
0x5cf2c8,n,sequence
0x5cf2ca,n,frame
0x5cf2d1,n,id
0x5cf2d3,n,h
0x5cf2d5,n,w
0x5cf2d7,n,y
0x5cf2d9,n,x
0x5cf2db,n,this
0x5cf2ef,n,value
0x5cf2f0,n,count
0x5cf2f2,n,pos
0x5cf2f3,n,this
0x5cf2fe,n,allocation_size
0x5cf313,n,style
0x5cf315,n,back_color
0x5cf317,n,flipped
0x5cf319,n,sequence
0x5cf31b,n,frame
0x5cf322,n,id
0x5cf324,n,h
0x5cf326,n,w
0x5cf328,n,y
0x5cf32a,n,x
0x5cf32f,n,this
0x5cf343,n,value
0x5cf344,n,count
0x5cf346,n,pos
0x5cf347,n,this
0x5cf352,n,allocation_size
0x5cf367,n,style
0x5cf369,n,back_color
0x5cf36b,n,flipped
0x5cf36d,n,sequence
0x5cf36f,n,frame
0x5cf376,n,id
0x5cf378,n,h
0x5cf37a,n,w
0x5cf37c,n,y
0x5cf37e,n,x
0x5cf383,n,this
0x5cf397,n,value
0x5cf398,n,count
0x5cf39a,n,pos
0x5cf39b,n,this
0x5cf3a6,n,allocation_size
0x5cf3bb,n,style
0x5cf3bd,n,back_color
0x5cf3bf,n,flipped
0x5cf3c1,n,sequence
0x5cf3c3,n,frame
0x5cf3ca,n,id
0x5cf3cc,n,h
0x5cf3ce,n,w
0x5cf3d0,n,y
0x5cf3d2,n,x
0x5cf3d7,n,this
0x5cf3eb,n,value
0x5cf3ec,n,count
0x5cf3ee,n,pos
0x5cf3ef,n,this
0x5cf3fa,n,allocation_size
0x5cf40f,n,style
0x5cf411,n,back_color
0x5cf413,n,flipped
0x5cf415,n,sequence
0x5cf417,n,frame
0x5cf41e,n,id
0x5cf420,n,h
0x5cf422,n,w
0x5cf424,n,y
0x5cf426,n,x
0x5cf42b,n,this
0x5cf43f,n,value
0x5cf440,n,count
0x5cf442,n,pos
0x5cf443,n,this
0x5cf44e,n,allocation_size
0x5cf463,n,style
0x5cf465,n,back_color
0x5cf467,n,flipped
0x5cf469,n,sequence
0x5cf46b,n,frame
0x5cf472,n,id
0x5cf474,n,h
0x5cf476,n,w
0x5cf478,n,y
0x5cf47a,n,x
0x5cf47f,n,this
0x5cf493,n,value
0x5cf494,n,count
0x5cf496,n,pos
0x5cf497,n,this
0x5cf4a2,n,allocation_size
0x5cf4b7,n,style
0x5cf4b9,n,back_color
0x5cf4bb,n,flipped
0x5cf4bd,n,sequence
0x5cf4bf,n,frame
0x5cf4c6,n,id
0x5cf4c8,n,h
0x5cf4ca,n,w
0x5cf4cc,n,y
0x5cf4ce,n,x
0x5cf4d3,n,this
0x5cf4e7,n,value
0x5cf4e8,n,count
0x5cf4ea,n,pos
0x5cf4eb,n,this
0x5cf4f6,n,allocation_size
0x5cf50b,n,style
0x5cf50d,n,back_color
0x5cf50f,n,flipped
0x5cf511,n,sequence
0x5cf513,n,frame
0x5cf51a,n,id
0x5cf51c,n,h
0x5cf51e,n,w
0x5cf520,n,y
0x5cf525,n,x
0x5cf527,n,this
0x5cf53b,n,value
0x5cf53c,n,count
0x5cf53e,n,pos
0x5cf53f,n,this
0x5cf54a,n,allocation_size
0x5cf55f,n,style
0x5cf561,n,back_color
0x5cf563,n,flipped
0x5cf565,n,sequence
0x5cf567,n,frame
0x5cf56e,n,id
0x5cf570,n,h
0x5cf572,n,w
0x5cf574,n,y
0x5cf579,n,x
0x5cf57e,n,this
0x5cf592,n,value
0x5cf593,n,count
0x5cf595,n,pos
0x5cf596,n,this
0x5cf5a1,n,allocation_size
0x5cf5b6,n,style
0x5cf5b8,n,back_color
0x5cf5ba,n,flipped
0x5cf5bc,n,sequence
0x5cf5be,n,frame
0x5cf5c5,n,id
0x5cf5ca,n,h
0x5cf5cc,n,w
0x5cf5ce,n,y
0x5cf5d3,n,x
0x5cf5d8,n,this
0x5cf5ec,n,value
0x5cf5ed,n,count
0x5cf5ef,n,pos
0x5cf5f0,n,this
0x5cf5fb,n,allocation_size
0x5cf610,n,style
0x5cf612,n,back_color
0x5cf614,n,flipped
0x5cf616,n,sequence
0x5cf618,n,frame
0x5cf61f,n,id
0x5cf624,n,h
0x5cf626,n,w
0x5cf628,n,y
0x5cf62d,n,x
0x5cf632,n,this
0x5cf646,n,value
0x5cf647,n,count
0x5cf649,n,pos
0x5cf64a,n,this
0x5cf655,n,allocation_size
0x5cf66a,n,style
0x5cf66c,n,back_color
0x5cf66e,n,flipped
0x5cf670,n,sequence
0x5cf672,n,frame
0x5cf679,n,id
0x5cf67e,n,h
0x5cf680,n,w
0x5cf682,n,y
0x5cf687,n,x
0x5cf68c,n,this
0x5cf6a0,n,value
0x5cf6a1,n,count
0x5cf6a3,n,pos
0x5cf6a4,n,this
0x5cf6af,n,allocation_size
0x5cf6c4,n,style
0x5cf6c6,n,back_color
0x5cf6c8,n,flipped
0x5cf6ca,n,sequence
0x5cf6cc,n,frame
0x5cf6d3,n,id
0x5cf6d8,n,h
0x5cf6da,n,w
0x5cf6dc,n,y
0x5cf6e1,n,x
0x5cf6e6,n,this
0x5cf6fa,n,value
0x5cf6fb,n,count
0x5cf6fd,n,pos
0x5cf6fe,n,this
0x5cf709,n,allocation_size
0x5cf71e,n,style
0x5cf720,n,back_color
0x5cf722,n,flipped
0x5cf724,n,sequence
0x5cf726,n,frame
0x5cf72d,n,id
0x5cf732,n,h
0x5cf734,n,w
0x5cf736,n,y
0x5cf73b,n,x
0x5cf740,n,this
0x5cf754,n,value
0x5cf755,n,count
0x5cf757,n,pos
0x5cf758,n,this
0x5cf763,n,allocation_size
0x5cf778,n,int
0x5cf77a,n,back_color
0x5cf77c,n,justify
0x5cf77e,n,textWidgetId
0x5cf783,n,color
0x5cf789,n,textString
0x5cf78e,n,textWidgetHeight
0x5cf790,n,textWidgetWidth
0x5cf792,n,textWidgetY
0x5cf797,n,textWidgetX
0x5cf799,n,this
0x5cf7ad,n,value
0x5cf7ae,n,count
0x5cf7b0,n,pos
0x5cf7b1,n,this
0x5cf7bc,n,allocation_size
0x5cf7d1,n,int
0x5cf7d3,n,back_color
0x5cf7d5,n,justify
0x5cf7d7,n,textWidgetId
0x5cf7dc,n,color
0x5cf7e2,n,textString
0x5cf7e7,n,textWidgetHeight
0x5cf7e9,n,textWidgetWidth
0x5cf7eb,n,textWidgetY
0x5cf7f0,n,textWidgetX
0x5cf7f5,n,this
0x5cf809,n,value
0x5cf80a,n,count
0x5cf80c,n,pos
0x5cf80d,n,this
0x5cf818,n,allocation_size
0x5cf82d,n,int
0x5cf82f,n,back_color
0x5cf831,n,justify
0x5cf833,n,textWidgetId
0x5cf838,n,color
0x5cf83e,n,textString
0x5cf843,n,textWidgetHeight
0x5cf845,n,textWidgetWidth
0x5cf847,n,textWidgetY
0x5cf84c,n,textWidgetX
0x5cf851,n,this
0x5cf865,n,value
0x5cf866,n,count
0x5cf868,n,pos
0x5cf869,n,this
0x5cf874,n,allocation_size
0x5cf889,n,int
0x5cf88b,n,back_color
0x5cf88d,n,justify
0x5cf88f,n,textWidgetId
0x5cf894,n,color
0x5cf89a,n,textString
0x5cf89f,n,textWidgetHeight
0x5cf8a1,n,textWidgetWidth
0x5cf8a3,n,textWidgetY
0x5cf8a8,n,textWidgetX
0x5cf8ad,n,this
0x5cf8c1,n,value
0x5cf8c2,n,count
0x5cf8c4,n,pos
0x5cf8c5,n,this
0x5cf8d0,n,allocation_size
0x5cf8e5,n,int
0x5cf8e7,n,back_color
0x5cf8e9,n,justify
0x5cf8eb,n,textWidgetId
0x5cf8f0,n,color
0x5cf8f6,n,textString
0x5cf8fb,n,textWidgetHeight
0x5cf8fd,n,textWidgetWidth
0x5cf8ff,n,textWidgetY
0x5cf904,n,textWidgetX
0x5cf909,n,this
0x5cf91d,n,value
0x5cf91e,n,count
0x5cf920,n,pos
0x5cf921,n,this
0x5cf92c,n,allocation_size
0x5cf941,n,int
0x5cf943,n,back_color
0x5cf945,n,justify
0x5cf947,n,textWidgetId
0x5cf94c,n,color
0x5cf952,n,textString
0x5cf957,n,textWidgetHeight
0x5cf959,n,textWidgetWidth
0x5cf95b,n,textWidgetY
0x5cf960,n,textWidgetX
0x5cf965,n,this
0x5cf979,n,value
0x5cf97a,n,count
0x5cf97c,n,pos
0x5cf97d,n,this
0x5cf988,n,allocation_size
0x5cf99d,n,int
0x5cf99f,n,back_color
0x5cf9a1,n,justify
0x5cf9a3,n,textWidgetId
0x5cf9a8,n,color
0x5cf9ae,n,textString
0x5cf9b3,n,textWidgetHeight
0x5cf9b5,n,textWidgetWidth
0x5cf9b7,n,textWidgetY
0x5cf9bc,n,textWidgetX
0x5cf9c1,n,this
0x5cf9d5,n,value
0x5cf9d6,n,count
0x5cf9d8,n,pos
0x5cf9d9,n,this
0x5cf9e4,n,allocation_size
0x5cf9f9,n,style
0x5cf9fb,n,back_color
0x5cf9fd,n,flipped
0x5cf9ff,n,sequence
0x5cfa01,n,frame
0x5cfa08,n,id
0x5cfa0d,n,h
0x5cfa0f,n,w
0x5cfa11,n,y
0x5cfa16,n,x
0x5cfa18,n,this
0x5cfa2c,n,value
0x5cfa2d,n,count
0x5cfa2f,n,pos
0x5cfa30,n,this
0x5cfa3b,n,allocation_size
0x5cfa50,n,style
0x5cfa52,n,back_color
0x5cfa54,n,flipped
0x5cfa56,n,sequence
0x5cfa58,n,frame
0x5cfa5f,n,id
0x5cfa64,n,h
0x5cfa66,n,w
0x5cfa68,n,y
0x5cfa6d,n,x
0x5cfa72,n,this
0x5cfa86,n,value
0x5cfa87,n,count
0x5cfa89,n,pos
0x5cfa8a,n,this
0x5cfa95,n,allocation_size
0x5cfaaa,n,style
0x5cfaac,n,back_color
0x5cfaae,n,flipped
0x5cfab0,n,sequence
0x5cfab2,n,frame
0x5cfab9,n,id
0x5cfabe,n,h
0x5cfac0,n,w
0x5cfac2,n,y
0x5cfac7,n,x
0x5cfacc,n,this
0x5cfae0,n,value
0x5cfae1,n,count
0x5cfae3,n,pos
0x5cfae4,n,this
0x5cfaef,n,allocation_size
0x5cfb04,n,style
0x5cfb06,n,back_color
0x5cfb08,n,flipped
0x5cfb0a,n,sequence
0x5cfb0c,n,frame
0x5cfb13,n,id
0x5cfb18,n,h
0x5cfb1a,n,w
0x5cfb1c,n,y
0x5cfb21,n,x
0x5cfb26,n,this
0x5cfb3a,n,value
0x5cfb3b,n,count
0x5cfb3d,n,pos
0x5cfb3e,n,this
0x5cfb49,n,allocation_size
0x5cfb5e,n,style
0x5cfb60,n,back_color
0x5cfb62,n,flipped
0x5cfb64,n,sequence
0x5cfb66,n,frame
0x5cfb6d,n,id
0x5cfb72,n,h
0x5cfb74,n,w
0x5cfb76,n,y
0x5cfb7b,n,x
0x5cfb80,n,this
0x5cfbd9,n,allocation_size
0x5cfc27,n,ptr
0x5cfcd7,n,allocation_size
0x5cfcec,n,style
0x5cfcee,n,back_color
0x5cfcf0,n,flipped
0x5cfcf2,n,sequence
0x5cfcf4,n,frame
0x5cfcfb,n,id
0x5cfd00,n,h
0x5cfd02,n,w
0x5cfd04,n,y
0x5cfd09,n,x
0x5cfd0e,n,this
0x5cfd63,n,allocation_size
0x5cfdb1,n,ptr
0x5cfe61,n,allocation_size
0x5cfe76,n,style
0x5cfe78,n,back_color
0x5cfe7a,n,flipped
0x5cfe7c,n,sequence
0x5cfe7e,n,frame
0x5cfe85,n,id
0x5cfe8a,n,h
0x5cfe8c,n,w
0x5cfe8e,n,y
0x5cfe93,n,x
0x5cfe98,n,this
0x5cfeed,n,allocation_size
0x5cff3b,n,ptr
0x5cffeb,n,allocation_size
0x5d0000,n,style
0x5d000a,n,id
0x5d000f,n,h
0x5d0011,n,w
0x5d0016,n,y
0x5d001b,n,x
0x5d001d,n,this
0x5d0072,n,allocation_size
0x5d00c0,n,ptr
0x5d0170,n,allocation_size
0x5d0185,n,int
0x5d0187,n,back_color
0x5d0189,n,justify
0x5d018b,n,textWidgetId
0x5d0190,n,color
0x5d0196,n,textString
0x5d019b,n,textWidgetHeight
0x5d019d,n,textWidgetWidth
0x5d01a2,n,textWidgetY
0x5d01a7,n,textWidgetX
0x5d01a9,n,this
0x5d01fe,n,allocation_size
0x5d024c,n,ptr
0x5d02fc,n,allocation_size
0x5d0311,n,style
0x5d0313,n,hotkey
0x5d0315,n,end
0x5d0317,n,selected
0x5d0319,n,normal
0x5d0320,n,id
0x5d0325,n,h
0x5d0327,n,w
0x5d0329,n,y
0x5d032e,n,x
0x5d0330,n,this
0x5d0385,n,allocation_size
0x5d03d3,n,ptr
0x5d047e,n,allocation_size
0x5d0493,n,style
0x5d0495,n,hotkey
0x5d0497,n,end
0x5d0499,n,selected
0x5d049b,n,normal
0x5d04a2,n,id
0x5d04a7,n,h
0x5d04a9,n,w
0x5d04ab,n,y
0x5d04b0,n,x
0x5d04b5,n,this
0x5d0524,n,allocation_size
0x5d0573,n,ptr
0x5d0676,n,allocation_size
0x5d06c4,n,ptr
0x5d078a,n,newPriority
0x5d078c,n,newWidget
0x5d078d,n,this
0x5d07a5,n,this
0x5d080d,n,allocation_size
0x5d0828,n,heroWindow *
0x5d0829,n,bool
0x5d082a,n,int
0x5d082c,n,armyGroup *
0x5d0830,n,hero *
0x5d0831,n,int
0x5d0832,n,int
0x5d0836,n,int
0x5d083e,n,int
0x5d0842,n,int
0x5d0843,n,int
0x5d0844,n,this
0x5d0872,n,allocation_size
0x5d088a,n,heroWindow *
0x5d088b,n,bool
0x5d088c,n,int
0x5d0894,n,armyGroup *
0x5d0895,n,hero *
0x5d089a,n,int
0x5d08a3,n,int
0x5d08a7,n,int
0x5d08b2,n,int
0x5d08b7,n,int
0x5d08b8,n,int
0x5d08b9,n,this
0x5d0961,n,ptr
0x5d09cd,n,this
0x5d0a03,n,join_dialog
0x5d0a7f,n,this
0x5d0ad3,n,join_dialog
0x5d0ad4,n,splitEnabled
0x5d0ae7,n,join_dialog
0x5d0ae8,n,splitEnabled
0x5d0af6,n,join_dialog
0x5d0af7,n,i
0x5d0af8,n,whichStrip
0x5d0b12,n,this
0x5d0b66,n,join_dialog
0x5d0b67,n,splitEnabled
0x5d0b7a,n,join_dialog
0x5d0b7b,n,splitEnabled
0x5d0b89,n,join_dialog
0x5d0b8a,n,i
0x5d0b8b,n,whichStrip
0x5d0c86,n,Format
0x5d0c87,n,Dest
0x5d0ce5,n,w
0x5d0ced,n,h
0x5d0cf5,n,y
0x5d0cf6,n,this
0x5d0cfc,n,x
0x5d0d18,n,msg
0x5d0d5c,n,switch 32 cases
0x5d0d70,n,switch jump
0x5d0d77,r,jumptable 005D0D70 cases 115-121
0x5d0d9c,r,jumptable 005D0D70 cases 140-146
0x5d0de3,n,isQuickView
0x5d0de5,n,show_dismiss
0x5d0de7,n,y
0x5d0de9,n,x
0x5d0deb,n,this_town
0x5d0ded,n,this_hero
0x5d0dee,n,iArmy
0x5d0def,n,this
0x5d0df5,n,group
0x5d0e3a,n,divide_creature
0x5d0e3b,n,this
0x5d0e4b,n,divide_creature
0x5d0e4c,n,this
0x5d0e65,n,switch 32 cases
0x5d0e75,n,switch jump
0x5d0e7c,r,"jumptable 005D0D70 case 124
jumptable 005D0E75 cases 115-121,123-125,140-146"
0x5d0e82,n,garrisonWindow
0x5d0e83,n,isGarrison
0x5d0e8b,n,inCommand
0x5d0ed5,r,"jumptable 005D0D70 default case, cases 122,123,125-139
jumptable 005D0E75 default case, cases 122,126-139"
0x5d0ee0,n,jump table for switch statement
0x5d0ef0,n,indirect table for switch statement
0x5d0f10,n,jump table for switch statement
0x5d0f18,n,indirect table for switch statement
0x5d0f6a,n,void *
0x5d0f6b,n,int
0x5d0f6c,n,int
0x5d0f7a,n,destroy
0x5d0f7c,n,this
0x5d0faf,n,Trim
0x5d0fc5,n,this
0x5d0fc8,n,N
0x5d0ff2,n,allocation_size
0x5d101a,n,int
0x5d101c,n,back_color
0x5d101e,n,justify
0x5d1020,n,textWidgetId
0x5d1025,n,color
0x5d102c,n,textString
0x5d102d,n,textWidgetHeight
0x5d102f,n,textWidgetWidth
0x5d1030,n,textWidgetY
0x5d1032,n,textWidgetX
0x5d1034,n,this
0x5d109e,n,arg
0x5d10a8,n,format
0x5d10ac,n,result
0x5d10bf,n,sublen
0x5d10c0,n,subpos
0x5d10c2,n,str
0x5d10c3,n,this
0x5d10f1,n,ptr
0x5d1107,n,this
0x5d110d,n,value
0x5d110e,n,count
0x5d1110,n,pos
0x5d111d,n,newPriority
0x5d111f,n,newWidget
0x5d1120,n,this
0x5d1141,n,ptr
0x5d1171,n,ptr
0x5d11dd,n,this
0x5d1229,n,void *
0x5d122a,n,int
0x5d122b,n,int
0x5d1236,n,allocation_size
0x5d1261,n,int
0x5d1263,n,back_color
0x5d1268,n,justify
0x5d126a,n,textWidgetId
0x5d126f,n,color
0x5d127c,n,textString
0x5d127d,n,textWidgetHeight
0x5d127f,n,textWidgetWidth
0x5d1280,n,textWidgetY
0x5d1282,n,textWidgetX
0x5d1284,n,this
0x5d1298,n,value
0x5d129c,n,count
0x5d129e,n,pos
0x5d129f,n,this
0x5d12ad,n,newPriority
0x5d12af,n,newWidget
0x5d12b0,n,this
0x5d12b7,n,allocation_size
0x5d12cc,n,style
0x5d12ce,n,back_color
0x5d12d0,n,flipped
0x5d12d2,n,sequence
0x5d12d4,n,frame
0x5d12db,n,id
0x5d12e0,n,h
0x5d12e2,n,w
0x5d12e7,n,y
0x5d12e9,n,x
0x5d12ee,n,this
0x5d134d,n,allocation_size
0x5d13b3,n,ptr
0x5d146d,n,newPriority
0x5d146f,n,newWidget
0x5d1470,n,this
0x5d14a1,n,ptr
0x5d150d,n,this
0x5d155e,n,void *
0x5d155f,n,Memory
0x5d1560,n,int
0x5d1569,n,fadeIn
0x5d156b,n,this
0x5d15a8,n,this
0x5d15fc,n,this
0x5d1607,n,this
0x5d160a,n,newIndex
0x5d160c,n,newNumTroops
0x5d160d,n,armyType
0x5d1616,n,Memory
0x5d1618,n,armyGroup *
0x5d1619,n,hero *
0x5d161a,n,this
0x5d1625,n,this
0x5d162b,n,new_set
0x5d162d,n,new_frame
0x5d163b,n,this
0x5d1641,n,force
0x5d1648,n,this
0x5d164e,n,fadeIn
0x5d1686,n,this
0x5d16cf,n,Memory
0x5d16d0,n,armyGroup *
0x5d16d1,n,hero *
0x5d16d2,n,this
0x5d16da,n,this
0x5d16e0,n,new_set
0x5d16e2,n,new_frame
0x5d16f0,n,this
0x5d16f6,n,force
0x5d16fd,n,this
0x5d1700,n,fadeIn
0x5d1735,n,this
0x5d177e,n,winType
0x5d1780,n,winHeight
0x5d1785,n,winWidth
0x5d178e,n,winY
0x5d1790,n,winX
0x5d17e6,n,allocation_size
0x5d183e,n,ptr
0x5d1863,n,allocation_size
0x5d187e,n,style
0x5d1888,n,id
0x5d1889,n,h
0x5d188a,n,w
0x5d188b,n,y
0x5d188c,n,x
0x5d188d,n,this
0x5d18a1,n,value
0x5d18a2,n,count
0x5d18a4,n,pos
0x5d18a5,n,this
0x5d18df,n,Format
0x5d18e0,n,Dest
0x5d18ea,n,allocation_size
0x5d1902,n,int
0x5d1904,n,back_color
0x5d1905,n,justify
0x5d1907,n,textWidgetId
0x5d1909,n,color
0x5d1910,n,textString
0x5d1915,n,textWidgetHeight
0x5d1917,n,textWidgetWidth
0x5d1918,n,textWidgetY
0x5d191a,n,textWidgetX
0x5d191b,n,this
0x5d192f,n,value
0x5d1930,n,count
0x5d1932,n,pos
0x5d1933,n,this
0x5d193d,n,allocation_size
0x5d1955,n,int
0x5d1957,n,back_color
0x5d1958,n,justify
0x5d195a,n,textWidgetId
0x5d195c,n,color
0x5d1963,n,textString
0x5d1964,n,textWidgetHeight
0x5d1966,n,textWidgetWidth
0x5d1967,n,textWidgetY
0x5d196c,n,textWidgetX
0x5d196d,n,this
0x5d1981,n,value
0x5d1982,n,count
0x5d1984,n,pos
0x5d1985,n,this
0x5d198f,n,allocation_size
0x5d19aa,n,arg
0x5d19b0,n,result
0x5d19d0,n,int
0x5d19d2,n,back_color
0x5d19d3,n,justify
0x5d19d5,n,this
0x5d19d8,n,textWidgetId
0x5d19da,n,color
0x5d19e1,n,textString
0x5d19e2,n,textWidgetHeight
0x5d19e4,n,textWidgetWidth
0x5d19e6,n,textWidgetY
0x5d19eb,n,textWidgetX
0x5d1a02,n,value
0x5d1a03,n,count
0x5d1a05,n,pos
0x5d1a06,n,this
0x5d1a39,n,ptr
0x5d1a42,n,allocation_size
0x5d1a57,n,style
0x5d1a59,n,back_color
0x5d1a5a,n,flipped
0x5d1a5b,n,sequence
0x5d1a5c,n,frame
0x5d1a63,n,id
0x5d1a65,n,h
0x5d1a67,n,w
0x5d1a69,n,y
0x5d1a6e,n,x
0x5d1a73,n,this
0x5d1a87,n,value
0x5d1a88,n,count
0x5d1a8a,n,pos
0x5d1a8b,n,this
0x5d1a95,n,allocation_size
0x5d1aaa,n,style
0x5d1ab4,n,id
0x5d1ab6,n,h
0x5d1abb,n,w
0x5d1ac0,n,y
0x5d1ac2,n,x
0x5d1ac4,n,this
0x5d1ad8,n,value
0x5d1ad9,n,count
0x5d1adb,n,pos
0x5d1adc,n,this
0x5d1ae6,n,allocation_size
0x5d1afe,n,style
0x5d1b00,n,back_color
0x5d1b01,n,flipped
0x5d1b09,n,sequence
0x5d1b0b,n,frame
0x5d1b22,n,this
0x5d1b24,n,image
0x5d1b25,n,id
0x5d1b27,n,h
0x5d1b2c,n,w
0x5d1b31,n,y
0x5d1b33,n,x
0x5d1b4a,n,value
0x5d1b4b,n,count
0x5d1b4d,n,pos
0x5d1b4e,n,this
0x5d1b58,n,allocation_size
0x5d1b6d,n,style
0x5d1b77,n,id
0x5d1b79,n,h
0x5d1b7b,n,w
0x5d1b80,n,y
0x5d1b85,n,x
0x5d1b87,n,this
0x5d1b9b,n,value
0x5d1b9c,n,count
0x5d1b9e,n,pos
0x5d1b9f,n,this
0x5d1ba9,n,allocation_size
0x5d1bbe,n,int
0x5d1bc0,n,back_color
0x5d1bc1,n,justify
0x5d1bc3,n,textWidgetId
0x5d1bc5,n,color
0x5d1bcc,n,textString
0x5d1bcd,n,textWidgetHeight
0x5d1bcf,n,textWidgetWidth
0x5d1bd4,n,textWidgetY
0x5d1bd9,n,textWidgetX
0x5d1bdb,n,this
0x5d1bef,n,value
0x5d1bf0,n,count
0x5d1bf2,n,pos
0x5d1bf3,n,this
0x5d1bfd,n,allocation_size
0x5d1c12,n,style
0x5d1c14,n,hotkey
0x5d1c16,n,end
0x5d1c18,n,selected
0x5d1c1a,n,normal
0x5d1c20,n,id
0x5d1c25,n,h
0x5d1c27,n,w
0x5d1c29,n,y
0x5d1c2e,n,x
0x5d1c30,n,this
0x5d1c44,n,value
0x5d1c45,n,count
0x5d1c47,n,pos
0x5d1c48,n,this
0x5d1c52,n,allocation_size
0x5d1c67,n,style
0x5d1c69,n,hotkey
0x5d1c6b,n,end
0x5d1c6d,n,selected
0x5d1c6f,n,normal
0x5d1c75,n,id
0x5d1c7a,n,h
0x5d1c7c,n,w
0x5d1c7e,n,y
0x5d1c83,n,x
0x5d1c88,n,this
0x5d1c9f,n,value
0x5d1ca0,n,count
0x5d1ca2,n,pos
0x5d1ca3,n,this
0x5d1cba,n,newPriority
0x5d1cbc,n,newWidget
0x5d1cbd,n,this
0x5d1cd5,n,this
0x5d1ce4,n,a3
0x5d1ce9,n,this
0x5d1d04,n,this
0x5d1d46,n,this
0x5d1d90,n,this
0x5d1d92,n,artifact
0x5d1e11,n,ptr
0x5d1e7d,n,this
0x5d1ec8,n,this
0x5d1ed5,n,retstr
0x5d1ef1,n,int
