# NH3API v2.1 IDB functions; hd_va is the HD pressing; retail_rva only where the hdmap
# masked-identity bridge lands (crossbuild-verified correspondence, name still external).
hd_va,name,readable,prototype,retail_rva
0x612a21,?_Init@?$_Mpunct@G@std@@IAEXABV_Locinfo@2@@Z,std_G_Mpunct_Init,"void* (__thiscall ?_Init@?$_Mpunct@G@std@@IAEXABV_Locinfo@2@@Z)(int this, int)",
0x612b0c,?append@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEAAV12@ABV12@II@Z,std_G_GU_char_traits_basic_string_append,"std::wstring* (__fastcall ?append@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@QAEAAV12@ABV12@II@Z)(std::wstring* this, std::wstring*, uint, uint, unsigned int)",
0x612b9e,?_Copy@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@AAEXI@Z,std_G_GU_char_traits_basic_string_Copy,"int (__fastcall ?_Copy@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@AAEXI@Z)(std::wstring* this, uint, unsigned int)",
0x612c70,?_Split@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@AAEXXZ,std_G_GU_char_traits_basic_string_Split,"void (__fastcall ?_Split@?$basic_string@GU?$char_traits@G@std@@V?$allocator@G@2@@std@@AAEXXZ)(std::wstring* this, bool)",
0x612ca0,unknown_libname_69,,"void* (__thiscall unknown_libname_69)(void* this, void* Dst, int8, int8, unsigned int8)",
0x612d01,sub_612D01,,"std::locale::facet* (__cdecl sub_612D01)(std::locale*, int, int8* Memory)",
0x612dc5,sub_612DC5,,"std::locale::facet* (__cdecl sub_612DC5)(std::locale*, int, int8* Memory)",
0x612ea1,sub_612EA1,,"std::locale::facet* (__cdecl sub_612EA1)(std::locale*, int, int8* Memory)",
0x612f7d,sub_612F7D,,"std::locale::facet* (__cdecl sub_612F7D)(std::locale*, int, int8* Memory)",
0x613041,sub_613041,,"std::locale::facet* (__cdecl sub_613041)(std::locale*, int, int8* Memory)",
0x613105,sub_613105,,"std::locale::facet* (__cdecl sub_613105)(std::locale*, int, int8* Memory)",
0x6131c9,sub_6131C9,,"std::locale::facet* (__cdecl sub_6131C9)(std::locale*, int, int8* Memory)",
0x6132a5,sub_6132A5,,"std::locale::facet* (__cdecl sub_6132A5)(std::locale*, int, int8* Memory)",
0x613381,sub_613381,,"std::locale::facet* (__cdecl sub_613381)(std::locale*, int, int8* Memory)",
0x613450,sub_613450,,"std::locale::facet* (__cdecl sub_613450)(std::locale*, int, int8* Memory)",
0x61351f,sub_61351F,,"std::locale::facet* (__cdecl sub_61351F)(std::locale*, int, int8* Memory)",
0x6135e3,sub_6135E3,,"std::locale::facet* (__cdecl sub_6135E3)(std::locale*, int, int8* Memory)",
0x6136a7,sub_6136A7,,"std::locale::facet* (__cdecl sub_6136A7)(std::locale*, int, int8* Memory)",
0x61376b,??0?$codecvt@GDH@std@@QAE@I@Z,std_GDH_codecvt_ctor,"void* (__thiscall ??0?$codecvt@GDH@std@@QAE@I@Z)(void* this, int)",
0x6137bf,?_Getloctxt@std@@YAHAAV?$istreambuf_iterator@GU?$char_traits@G@std@@@1@0IPBG@Z,std_Getloctxt,,
0x61398b,?_Maklocstr@std@@YAPAGPBDPAG@Z,std_Maklocstr,WCHAR* (__cdecl ?_Maklocstr@std@@YAPAGPBDPAG@Z)(int8* Str),
0x6139c9,??0?$ctype@G@std@@QAE@I@Z,std_G_ctype_ctor,"void* (__thiscall ??0?$ctype@G@std@@QAE@I@Z)(void* this, int)",
0x613a29,??0?$time_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@QAE@I@Z,std_G_GU_char_traits_GV_ostreambuf_iterator_time_put_ctor,"void* (__thiscall ??0?$time_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@QAE@I@Z)(void* this, void* Memory)",
0x613a96,?equal@?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@QBE_NABV12@@Z,std_G_GU_char_traits_istreambuf_iterator_equal,"BOOL (__thiscall ?equal@?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@QBE_NABV12@@Z)(void* this, int)",
0x613ad5,??0?$numpunct@G@std@@QAE@I@Z,std_G_numpunct_ctor,"void* (__thiscall ??0?$numpunct@G@std@@QAE@I@Z)(void* this, int)",
0x613b2e,??0?$collate@G@std@@QAE@I@Z,std_G_collate_ctor,"void* (__thiscall ??0?$collate@G@std@@QAE@I@Z)(void* this, int)",
0x613b82,??0?$messages@G@std@@QAE@I@Z,std_G_messages_ctor,"void* (__thiscall ??0?$messages@G@std@@QAE@I@Z)(void* this, int)",
0x613bf4,??0?$time_get@GV?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@QAE@I@Z,std_G_GU_char_traits_GV_istreambuf_iterator_time_get_ctor,"void* (__thiscall ??0?$time_get@GV?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@QAE@I@Z)(void* this, int)",
0x613c4d,sub_613C4D,,,
0x613c9b,sub_613C9B,,,
0x613ce9,sub_613CE9,,,
0x613d37,sub_613D37,,,
0x613d85,sub_613D85,,,
0x613dd3,sub_613DD3,,,
0x613e21,sub_613E21,,,
0x613e6f,sub_613E6F,,,
0x613ebd,sub_613EBD,,,
0x613f0b,sub_613F0B,,,
0x613f59,sub_613F59,,,
0x613fa7,sub_613FA7,,,
0x613ff5,sub_613FF5,,,
0x614043,??0?$_Mpunct@G@std@@QAE@I_N@Z,std_G_Mpunct_ctor,"void* (__thiscall ??0?$_Mpunct@G@std@@QAE@I_N@Z)(void* this, int, int8)",
0x6140a2,sub_6140A2,,void (__thiscall sub_6140A2)(void* this),
0x6140ef,sub_6140EF,,void (__thiscall sub_6140EF)(void* this),
0x61413c,sub_61413C,,void (__thiscall sub_61413C)(void* this),
0x614189,sub_614189,,void (__thiscall sub_614189)(void* this),
0x6141d6,sub_6141D6,,void (__thiscall sub_6141D6)(void* this),
0x614223,sub_614223,,void (__thiscall sub_614223)(void* this),
0x614270,sub_614270,,void (__thiscall sub_614270)(void* this),
0x6142bd,sub_6142BD,,void (__thiscall sub_6142BD)(void* this),
0x61430a,sub_61430A,,void (__thiscall sub_61430A)(void* this),
0x614357,sub_614357,,void (__thiscall sub_614357)(void* this),
0x6143a4,sub_6143A4,,void (__thiscall sub_6143A4)(void* this),
0x6143f1,sub_6143F1,,void (__thiscall sub_6143F1)(void* this),
0x61443e,sub_61443E,,void (__thiscall sub_61443E)(void* this),
0x61448b,unknown_libname_70,,,
0x6144ac,?_Makexloc@_Locimp@locale@std@@CAXABV_Locinfo@3@HPAV123@PBV23@@Z,std_locale_Locimp_Makexloc,,
0x614804,?do_compare@?$collate@D@std@@MBEHPBD000@Z,std_D_collate_do_compare,,
0x614842,?do_transform@?$collate@D@std@@MBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@PBD0@Z,std_D_collate_do_transform,,
0x614911,?do_hash@?$collate@D@std@@MBEJPBD0@Z,std_D_collate_do_hash,,
0x614932,sub_614932,,"void* (__thiscall sub_614932)(void* this, void*, int, int, int, void*)",
0x6149a3,?do_get@?$money_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0_NAAVios_base@2@AAHAAO@Z,std_D_DU_char_traits_DV_istreambuf_iterator_money_get_do_get,"void* (__userpurge ?do_get@?$money_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0_NAAVios_base@2@AAHAAO@Z@<eax>)(unknown float@<st0>, void*, int, int, int8, int, int8* EndPtr, int, void*, unknown float*)",
0x614ad1,?do_get@?$money_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0_NAAVios_base@2@AAHAAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@@Z,std_D_DU_char_traits_DV_istreambuf_iterator_money_get_do_get,,
0x614b5b,?do_put@?$money_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$ostreambuf_iterator@DU?$char_traits@D@std@@@2@V32@_NAAVios_base@2@DO@Z,std_D_DU_char_traits_DV_ostreambuf_iterator_money_put_do_put,"void* (__thiscall ?do_put@?$money_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$ostreambuf_iterator@DU?$char_traits@D@std@@@2@V32@_NAAVios_base@2@DO@Z)(void* this, void*, int, int, int, void*, int, unknown float)",
0x614c85,?do_put@?$money_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$ostreambuf_iterator@DU?$char_traits@D@std@@@2@V32@_NAAVios_base@2@DABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@@Z,std_D_DU_char_traits_DV_ostreambuf_iterator_money_put_do_put,"void* (__thiscall ?do_put@?$money_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$ostreambuf_iterator@DU?$char_traits@D@std@@@2@V32@_NAAVios_base@2@DABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@@Z)(void* this, void*, int, int, uint, void*, unsigned int8, unsigned int)",
0x614d9d,sub_614D9D,,int8 (__thiscall sub_614D9D)(void* this),
0x614da1,sub_614DA1,,int8 (__thiscall sub_614DA1)(void* this),
0x614da5,unknown_libname_71,,"void* (__thiscall unknown_libname_71)(void* this, void*)",
0x614ddb,unknown_libname_72,,"void* (__thiscall unknown_libname_72)(void* this, void*)",
0x614e11,sub_614E11,,"void* (__thiscall sub_614E11)(void* this, void*)",
0x614e47,sub_614E47,,int (__thiscall sub_614E47)(void* this),
0x614e4b,unknown_libname_73,,"void* (__thiscall unknown_libname_73)(void* this, void*)",
0x614e57,unknown_libname_74,,"void* (__thiscall unknown_libname_74)(void* this, void*)",
0x614e63,sub_614E63,,,
0x614e67,?do_get_time@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z,std_D_DU_char_traits_DV_istreambuf_iterator_time_get_do_get_time,"void* (__stdcall ?do_get_time@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z)(void*, int EndPtr, int, int, int, int, void*, int32*)",
0x614f18,?do_get_date@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z,std_D_DU_char_traits_DV_istreambuf_iterator_time_get_do_get_date,"void* (__thiscall ?do_get_date@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z)(void* this, void*, int EndPtr, int, int, int, int, void*, int)",
0x61502d,?do_get_weekday@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z,std_D_DU_char_traits_DV_istreambuf_iterator_time_get_do_get_week,"void* (__thiscall ?do_get_weekday@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z)(void** this, void*, int, int, int8, int, int, void*, int)",
0x61506b,?do_get_monthname@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z,std_D_DU_char_traits_DV_istreambuf_iterator_time_get_do_get_mont,"void* (__thiscall ?do_get_monthname@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z)(void** this, void*, int, int, int8, int, int, void*, int)",
0x6150a9,?do_get_year@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z,std_D_DU_char_traits_DV_istreambuf_iterator_time_get_do_get_year,"void* (__fastcall ?do_get_year@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@V32@0AAVios_base@2@AAHPAUtm@@@Z)(int, int, void*, int EndPtr, int, int, int, int, int*, int)",
0x61510f,?do_put@?$time_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$ostreambuf_iterator@DU?$char_traits@D@std@@@2@V32@AAVios_base@2@PBUtm@@DD@Z,std_D_DU_char_traits_DV_ostreambuf_iterator_time_put_do_put,"void* (__thiscall ?do_put@?$time_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@MBE?AV?$ostreambuf_iterator@DU?$char_traits@D@std@@@2@V32@AAVios_base@2@PBUtm@@DD@Z)(void* this, void*, int, int, int, int*, unsigned int length, int8)",
0x6151e8,??_G?$messages@D@std@@UAEPAXI@Z,std_D_op_G_messages,"void* (__thiscall ??_G?$messages@D@std@@UAEPAXI@Z)(void* Memory, int8)",
0x615204,??1?$messages@D@std@@UAE@XZ,std_D_messages_dtor,void (__thiscall ??1?$messages@D@std@@UAE@XZ)(void* this),
0x615227,sub_615227,,"void* (__thiscall sub_615227)(void* Memory, int8)",
0x615243,??_G?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@UAEPAXI@Z,std_D_DU_char_traits_DV_istreambuf_iterator_op_G_time_get,"void* (__thiscall ??_G?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@UAEPAXI@Z)(void* Memory, int8)",
0x61525f,??1?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@UAE@XZ,std_D_DU_char_traits_DV_istreambuf_iterator_time_get_dtor,void (__thiscall ??1?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@UAE@XZ)(void* this),
0x615282,sub_615282,,"void* (__thiscall sub_615282)(void* Memory, int8)",
0x61529e,unknown_libname_469,,void (__thiscall unknown_libname_469)(void* this),
0x6152b8,??1?$_Mpunct@D@std@@UAE@XZ,std_D_Mpunct_dtor,void (__thiscall ??1?$_Mpunct@D@std@@UAE@XZ)(void* this),
0x6152ec,??_G?$_Mpunct@D@std@@UAEPAXI@Z,std_D_op_G_Mpunct,"void* (__thiscall ??_G?$_Mpunct@D@std@@UAEPAXI@Z)(void* Memory, int8)",
0x615308,j_??1?$_Mpunct@D@std@@UAE@XZ,,,
0x61530d,sub_61530D,,"void* (__thiscall sub_61530D)(void* this, int)",
0x615335,?_Getmfld@?$money_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@ABE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@AAV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@0_NAAVios_base@2@@Z,std_D_DU_char_traits_DV_istreambuf_iterator_money_get_Getmfld,,
0x615baa,?_Putmfld@?$money_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@ABE?AV?$ostreambuf_iterator@DU?$char_traits@D@std@@@2@V32@_NAAVios_base@2@D1V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@2@@Z,std_D_DU_char_traits_DV_ostreambuf_iterator_money_put_Putmfld,,
0x616155,??0?$_Mpunct@D@std@@QAE@ABV_Locinfo@1@I_N@Z,std_D_Mpunct_ctor,"void* (__thiscall ??0?$_Mpunct@D@std@@QAE@ABV_Locinfo@1@I_N@Z)(void* this, int, int, int8)",
0x616195,sub_616195,,"void* (__thiscall sub_616195)(void* this, std::_Locinfo*)",
0x6161c8,?_Getint@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@CAHAAV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@0HHAAH@Z,std_D_DU_char_traits_DV_istreambuf_iterator_time_get_Getint,"int (__cdecl ?_Getint@?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@CAHAAV?$istreambuf_iterator@DU?$char_traits@D@std@@@2@0HHAAH@Z)(int8* EndPtr, int, int, int, int32*)",
0x6162ff,unknown_libname_76,,"void (__thiscall unknown_libname_76)(void* this, void* Memory)",
0x616327,?insert@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEAAV12@IID@Z,std_D_DU_char_traits_basic_string_insert,"std::string* (__thiscall ?insert@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEAAV12@IID@Z)(std::string* this, unsigned int, size_t Size, int8)",
0x6163a6,unknown_libname_77,,"int (__thiscall unknown_libname_77)(void* this, int)",
0x6163bd,?_Init@?$_Mpunct@D@std@@IAEXABV_Locinfo@2@@Z,std_D_Mpunct_Init,"void* (__thiscall ?_Init@?$_Mpunct@D@std@@IAEXABV_Locinfo@2@@Z)(int this, int)",
0x616497,unknown_libname_78,,"void* (__thiscall unknown_libname_78)(void* this, void* Dst, int8, int8, unsigned int8)",
0x6164f8,sub_6164F8,,"std::locale::facet* (__cdecl sub_6164F8)(std::locale*, int, int8* Memory)",
0x6165bc,sub_6165BC,,"std::locale::facet* (__cdecl sub_6165BC)(std::locale*, int, int8* Memory)",
0x616680,sub_616680,,"std::locale::facet* (__cdecl sub_616680)(std::locale*, int, int8* Memory)",
0x61675c,sub_61675C,,"std::locale::facet* (__cdecl sub_61675C)(std::locale*, int, int8* Memory)",
0x616838,sub_616838,,"std::locale::facet* (__cdecl sub_616838)(std::locale*, int, int8* Memory)",
0x616907,sub_616907,,"std::locale::facet* (__cdecl sub_616907)(std::locale*, int, int8* Memory)",
0x6169d6,sub_6169D6,,"std::locale::facet* (__cdecl sub_6169D6)(std::locale*, int, int8* Memory)",
0x616a9a,sub_616A9A,,"std::locale::facet* (__cdecl sub_616A9A)(std::locale*, int, int8* Memory)",
0x616b5e,??0?$collate@D@std@@QAE@I@Z,std_D_collate_ctor,"void* (__thiscall ??0?$collate@D@std@@QAE@I@Z)(void* this, int)",
0x616bb2,??0?$messages@D@std@@QAE@I@Z,std_D_messages_ctor,"void* (__thiscall ??0?$messages@D@std@@QAE@I@Z)(void* this, int)",
0x616c24,??0?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@QAE@I@Z,std_D_DU_char_traits_DV_istreambuf_iterator_time_get_ctor,"void* (__thiscall ??0?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@QAE@I@Z)(void* this, int)",
0x616c7d,??0?$time_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@QAE@I@Z,std_D_DU_char_traits_DV_ostreambuf_iterator_time_put_ctor,"void* (__thiscall ??0?$time_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@QAE@I@Z)(void* this, void* Memory)",
0x616cea,sub_616CEA,,,
0x616d38,sub_616D38,,,
0x616d86,sub_616D86,,,
0x616dd4,sub_616DD4,,,
0x616e22,sub_616E22,,,
0x616e70,sub_616E70,,,
0x616ebe,sub_616EBE,,,
0x616f0c,sub_616F0C,,,
0x616f5a,??0?$_Mpunct@D@std@@QAE@I_N@Z,std_D_Mpunct_ctor,"void* (__thiscall ??0?$_Mpunct@D@std@@QAE@I_N@Z)(void* this, int, int8)",
0x616fb9,sub_616FB9,,void (__thiscall sub_616FB9)(void* this),
0x617006,sub_617006,,void (__thiscall sub_617006)(void* this),
0x617053,sub_617053,,void (__thiscall sub_617053)(void* this),
0x6170a0,sub_6170A0,,void (__thiscall sub_6170A0)(void* this),
0x6170ed,sub_6170ED,,void (__thiscall sub_6170ED)(void* this),
0x61713a,sub_61713A,,void (__thiscall sub_61713A)(void* this),
0x617187,sub_617187,,void (__thiscall sub_617187)(void* this),
0x6171d4,sub_6171D4,,void (__thiscall sub_6171D4)(void* this),
0x617221,unknown_libname_79,,,
0x617242,__Mbrtowc,,"int (__cdecl __Mbrtowc)(LPWSTR lpWideCharStr, unsigned int8*, int, CHAR* lpMultiByteStr, LCID*)",
0x6172a5,__Mbrtowc_lk,,"int (__cdecl __Mbrtowc_lk)(LPWSTR lpWideCharStr, unsigned int8*, unsigned int, CHAR* lpMultiByteStr, LCID*)",
0x6173b8,_btowc,,,
0x6173f9,sub_6173F9,,,
0x61744d,??1type_info@@UAE@XZ,type_info_dtor,void (__thiscall ??1type_info@@UAE@XZ)(type_info* this),
0x617476,??_Gtype_info@@UAEPAXI@Z,op_Gtype_info,"type_info* (__thiscall ??_Gtype_info@@UAEPAXI@Z)(type_info* this, int8)",
0x617492,??2@YAPAXI@Z,Z_YAPAXI_op_2,void* (__cdecl ??2@YAPAXI@Z)(uint allocation_size),0x216ed2
0x6174a0,?_JumpToContinuation@@YGXPAXPAUEHRegistrationNode@@@Z,JumpToContinuation,,
0x6174d4,?_CallMemberFunction0@@YGXPAX0@Z,CallMemberFunction0,,
0x6174db,sub_6174DB,,,
0x6174e2,?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z,UnwindNestedFrames,"void (__stdcall ?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z)(PVOID TargetFrame, PEXCEPTION_RECORD ExceptionRecord)",
0x617531,___CxxFrameHandler,,"EXCEPTION_DISPOSITION (__cdecl ___CxxFrameHandler)(EHExceptionRecord* pExcept, EHRegistrationNode RN, CONTEXT* pContext, DispatcherContext* pDC)",
0x617567,?_CallCatchBlock2@@YAPAXPAUEHRegistrationNode@@PBU_s_FuncInfo@@PAXHK@Z,CallCatchBlock2,,
0x6175bb,?CatchGuardHandler@@YA?AW4_EXCEPTION_DISPOSITION@@PAUEHExceptionRecord@@PAUCatchGuardRN@@PAX2@Z,CatchGuardHandler,"int (__cdecl ?CatchGuardHandler@@YA?AW4_EXCEPTION_DISPOSITION@@PAUEHExceptionRecord@@PAUCatchGuardRN@@PAX2@Z)(PEXCEPTION_RECORD ExceptionRecord, PVOID TargetFrame, _CONTEXT*)",
0x6175e0,?_CallSETranslator@@YAHPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAX2PBU_s_FuncInfo@@H1@Z,CallSETranslator,"BOOL (__cdecl ?_CallSETranslator@@YAHPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAX2PBU_s_FuncInfo@@H1@Z)(EHExceptionRecord* pExcept, EHRegistrationNode* pRN, void* pContext, DispatcherContext* pDC, FuncInfo* pFuncInfo, int CatchDepth, EHRegistrationNode* pMarkerRN)",
0x617696,?TranslatorGuardHandler@@YA?AW4_EXCEPTION_DISPOSITION@@PAUEHExceptionRecord@@PAUTranslatorGuardRN@@PAX2@Z,TranslatorGuardHandler,"int (__cdecl ?TranslatorGuardHandler@@YA?AW4_EXCEPTION_DISPOSITION@@PAUEHExceptionRecord@@PAUTranslatorGuardRN@@PAX2@Z)(EHExceptionRecord* pExcept, TranslatorGuardRN* pRN, _CONTEXT* pContext)",
0x61770b,?_GetRangeOfTrysToCheck@@YAPBU_s_TryBlockMapEntry@@PBU_s_FuncInfo@@HHPAI1@Z,GetRangeOfTrysToCheck,"_s_TryBlockMapEntry* (__cdecl ?_GetRangeOfTrysToCheck@@YAPBU_s_TryBlockMapEntry@@PBU_s_FuncInfo@@HHPAI1@Z)(FuncInfo* pFuncInfo, int CatchDepth, int curState, unsigned int* pStart, unsigned int* pEnd)",
0x617788,__global_unwind2,,void (__cdecl __global_unwind2)(PVOID TargetFrame),
0x6177a8,__unwind_handler,,,
0x6177ca,__local_unwind2,,,
0x617832,__abnormal_termination,,,
0x617855,__NLG_Notify1,,,
0x61785e,__NLG_Notify,,"int (__userpurge __NLG_Notify@<eax>)(int result@<eax>, int@<ebp>, int)",
0x617876,_tolower,,int (__cdecl _tolower)(int C),
0x6178e5,_tolower_0,,int (__cdecl _tolower_0)(int C),
0x6179b0,_isalpha,,int (__cdecl _isalpha)(int C),
0x6179de,sprintf,,"int (sprintf)(int8* Dest, int8* Format)",
0x617a30,??0exception@@QAE@XZ,exception_ctor,,
0x617a41,??_Gexception@@UAEPAXI@Z,op_Gexception,"std::exception* (__thiscall ??_Gexception@@UAEPAXI@Z)(std::exception* Memory, int8)",
0x617a5d,??0exception@@QAE@ABQBD@Z,exception_ctor,"std::exception* (__thiscall ??0exception@@QAE@ABQBD@Z)(std::exception* this, int8**)",
0x617a9a,??0exception@@QAE@ABV0@@Z,exception_ctor,"std::exception* (__thiscall ??0exception@@QAE@ABV0@@Z)(std::exception* this, std::exception* other)",
0x617ae4,??1exception@@UAE@XZ,exception_dtor,,
0x617afa,?what@exception@@UBEPBDXZ,exception_what,int8* (__thiscall ?what@exception@@UBEPBDXZ)(std::exception* this),
0x617b07,__CxxThrowException@8,,"void (__stdcall __CxxThrowException@8)(void* pExceptionObject, ThrowInfo* pThrowInfo)",0x217547
0x617b50,_memmove,,"void* (__cdecl _memmove)(void* Dst, void* Src, size_t Size)",
0x617e85,__onexit,,_onexit_t (__cdecl __onexit)(_onexit_t Func),
0x617f03,_atexit,,,0x217943
0x617f15,___onexitinit,,,
0x617f44,sub_617F44,,,
0x617f5b,nullsub_12,,,
0x617f5c,__cfltcvt_init_2,,"int8* (__cdecl *)(unknown float* a1, int8* Src, int a3, int8* Size, int a5) (__cfltcvt_init_2)()",
0x617f94,ftol,,,
0x617fbb,_strtok,,"int8* (__cdecl _strtok)(int8* Str, int8* Delim)",
0x618060,__alloca_probe,,,
0x618090,__alldiv,,,
0x618140,__CIsqrt,,,
0x618154,_sqrt,,unknown float (__fastcall _sqrt)(unknown float x),
0x6181fa,??_H@YAXPAXIHP6AX0@Z@Z,Z_Z_YAXPAXIHP6AX0_op_H,"void (__stdcall ??_H@YAXPAXIHP6AX0@Z@Z)(void* __t, unsigned int __s, int __n, void (__thiscall *)(void* __t) __f)",0x217c3a
0x61827c,??_I@YAXPAXIHP6AX0@Z@Z,Z_Z_YAXPAXIHP6AX0_op_I,"void (__stdcall ??_I@YAXPAXIHP6AX0@Z@Z)(void* ptr, unsigned int size, int count, void (__thiscall *)(void* ptr) destructor)",0x217cbc
0x6182fc,?__ArrayUnwind@@YGXPAXIHP6EX0@Z@Z,ArrayUnwind,,
0x61835a,unknown_libname_470,,,
0x618370,__purecall,,,0x217d9a
0x618380,__CIatan,,unknown float (__usercall __CIatan@<st0>)(unsigned int64 x@<st0>),
0x618394,_atan,,,
0x61841f,_srand,,void (__cdecl _srand)(unsigned int Seed),0x217e4f
0x61842c,_rand,,,0x217e5c
0x61844e,_atol,,int32 (__cdecl _atol)(int8* Str),
0x6184d9,_atoi,,int (__cdecl _atoi)(int8* Str),
0x6184f0,_fmod,,"void (__cdecl _fmod)(unknown float x, unknown float y)",
0x618522,_fabs,,,
0x6185e0,_memchr,,"void* (__cdecl _memchr)(void* Buf, int Val, size_t MaxCount)",
0x618685,sub_618685,,,
